Statistik_Code,Statistik_Label,Zeit_Code,Zeit_Label,Zeit,1_Merkmal_Code,1_Merkmal_Label,1_Auspraegung_Code,1_Auspraegung_Label,2_Merkmal_Code,2_Merkmal_Label,2_Auspraegung_Code,2_Auspraegung_Label,ANL007__Abfallentsorgungsanlagen__Anzahl,ABF001__Input_von_Abfallentsorgungsanlagen__1000_t,ABF002__Im_eigenen_Betrieb_erzeugte_Abfaelle__1000_t,ABF003__Aus_dem_Inland_angelieferter_Abfall__1000_t,ABF004__Aus_dem_Ausland_angelieferter_Abfall__1000_t,ANL008__Abfallentsorgungsanlagen_mit_Output__Anzahl,ABF005__Output_von_Abfallentsorgungsanlagen__1000_t,ABF006__Abfaelle_zur_Beseitigung__1000_t,ABF007__Abfaelle_zur_Verwertung__1000_t,ABF015__Abfaelle_zu_vorbereitenden_Verfahren__1000_t,ABG004__Abgabe_an_Sonstige__1000_t
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,06,Hessen,ANLAT1,Anlagenart,ANL-MECH-01,Mechanisch-biologische Abfallbehandlungsanlagen,4,355.4,-,342.5,12.9,x,342.0,-,342.0,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,06,Hessen,ANLAT1,Anlagenart,ANL-DEM-01,Demontagebetriebe fuer Altfahrzeuge,75,45.1,-,45.0,0.1,x,46.8,0.1,46.1,-,0.6
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,06,Hessen,ANLAT1,Anlagenart,ANL-SCHR-01,Schredderanlagen und Schrottscheren,42,662.4,4.9,651.2,6.3,x,664.4,4.6,370.6,-,289.1
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,06,Hessen,ANLAT1,Anlagenart,ANL-SORT-01,Sortieranlagen,48,1203.9,0.1,1201.2,2.6,x,1194.8,73.6,1049.3,53.6,18.3
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,06,Hessen,ANLAT1,Anlagenart,ANL-ZERL-01,Zerlegeeinrichtungen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,06,Hessen,ANLAT1,Anlagenart,ANL-SONST-01,Sonstige Behandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,06,Hessen,ANLAT1,Anlagenart,ANL-BERGB-01,Naturbelassene Stoffe im Bergbau,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,06,Hessen,ANLAT1,Anlagenart,ANL-LAG-01,Abfaelle in untertaegigen Abbaustaetten,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,06,Hessen,ANLAT1,Anlagenart,ANL-LAG-02,Abfaelle in uebertaegigen Abbaustaetten,177,7732.0,41.0,7691.0,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,13,Mecklenburg-Vorpommern,ANLAT1,Anlagenart,ANL-DEPO-01,Deponien,8,655.0,15.9,639.1,-,x,.,.,.,.,.
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,13,Mecklenburg-Vorpommern,ANLAT1,Anlagenart,ANL-THERM-01,Thermische Abfallbehandlungsanlagen,1,.,.,.,.,x,.,.,.,.,.
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,13,Mecklenburg-Vorpommern,ANLAT1,Anlagenart,ANL-FEUER-01,Feuerungsanlagen,12,927.1,188.3,675.1,63.8,x,160.0,26.5,130.8,2.3,0.3
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,13,Mecklenburg-Vorpommern,ANLAT1,Anlagenart,ANL-CHEM-01,Chemisch-physikalische Behandlungsanlagen,6,141.9,116.3,25.2,0.3,x,12.2,3.1,9.1,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,13,Mecklenburg-Vorpommern,ANLAT1,Anlagenart,ANL-BODEN-01,Bodenbehandlungsanlagen,6,60.4,0.1,60.3,-,x,63.0,32.8,29.3,-,1.0
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,13,Mecklenburg-Vorpommern,ANLAT1,Anlagenart,ANL-BIO-01,Biologische Behandlungsanlagen,42,548.7,109.6,439.2,-,x,327.9,0.2,15.1,0.8,311.9
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,13,Mecklenburg-Vorpommern,ANLAT1,Anlagenart,ANL-MECH-01,Mechanisch-biologische Abfallbehandlungsanlagen,4,409.5,-,409.5,-,x,383.4,86.2,297.2,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,13,Mecklenburg-Vorpommern,ANLAT1,Anlagenart,ANL-DEM-01,Demontagebetriebe fuer Altfahrzeuge,22,4.0,-,4.0,-,x,4.2,0.0,3.7,0.4,0.1
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,13,Mecklenburg-Vorpommern,ANLAT1,Anlagenart,ANL-SCHR-01,Schredderanlagen und Schrottscheren,25,262.9,2.3,236.4,24.2,x,263.7,12.9,144.1,1.1,105.6
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,13,Mecklenburg-Vorpommern,ANLAT1,Anlagenart,ANL-SORT-01,Sortieranlagen,21,443.0,-,443.0,-,x,441.5,23.1,341.6,16.6,60.2
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,13,Mecklenburg-Vorpommern,ANLAT1,Anlagenart,ANL-ZERL-01,Zerlegeeinrichtungen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,13,Mecklenburg-Vorpommern,ANLAT1,Anlagenart,ANL-SONST-01,Sonstige Behandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,13,Mecklenburg-Vorpommern,ANLAT1,Anlagenart,ANL-BERGB-01,Naturbelassene Stoffe im Bergbau,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,13,Mecklenburg-Vorpommern,ANLAT1,Anlagenart,ANL-LAG-01,Abfaelle in untertaegigen Abbaustaetten,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,13,Mecklenburg-Vorpommern,ANLAT1,Anlagenart,ANL-LAG-02,Abfaelle in uebertaegigen Abbaustaetten,60,3214.0,32.5,3181.5,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,03,Niedersachsen,ANLAT1,Anlagenart,ANL-DEPO-01,Deponien,52,3340.5,1466.8,1863.6,10.1,x,46.0,46.0,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,03,Niedersachsen,ANLAT1,Anlagenart,ANL-THERM-01,Thermische Abfallbehandlungsanlagen,13,1872.3,44.6,1411.5,416.1,x,595.3,19.8,564.9,2.4,8.2
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,03,Niedersachsen,ANLAT1,Anlagenart,ANL-FEUER-01,Feuerungsanlagen,36,1357.4,178.8,831.3,347.3,x,126.2,26.4,98.2,1.3,0.3
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,03,Niedersachsen,ANLAT1,Anlagenart,ANL-CHEM-01,Chemisch-physikalische Behandlungsanlagen,30,735.3,13.3,530.6,191.4,x,730.1,102.6,110.1,4.3,513.0
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,03,Niedersachsen,ANLAT1,Anlagenart,ANL-BODEN-01,Bodenbehandlungsanlagen,8,232.3,2.0,230.3,-,x,267.7,175.2,80.4,-,12.1
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,03,Niedersachsen,ANLAT1,Anlagenart,ANL-BIO-01,Biologische Behandlungsanlagen,120,1924.5,145.7,1743.4,35.5,x,1369.5,15.0,108.8,45.1,1200.6
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,03,Niedersachsen,ANLAT1,Anlagenart,ANL-MECH-01,Mechanisch-biologische Abfallbehandlungsanlagen,11,809.0,4.4,804.5,-,x,740.8,283.4,449.0,8.3,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,03,Niedersachsen,ANLAT1,Anlagenart,ANL-DEM-01,Demontagebetriebe fuer Altfahrzeuge,143,51.4,-,51.1,0.2,x,54.7,0.0,9.6,40.4,4.8
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,03,Niedersachsen,ANLAT1,Anlagenart,ANL-SCHR-01,Schredderanlagen und Schrottscheren,68,1639.8,51.4,1549.8,38.6,x,1626.2,50.3,1359.5,111.9,104.5
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,03,Niedersachsen,ANLAT1,Anlagenart,ANL-SORT-01,Sortieranlagen,71,1438.3,11.2,1353.2,73.8,x,1416.0,64.6,1078.3,75.8,197.3
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,03,Niedersachsen,ANLAT1,Anlagenart,ANL-ZERL-01,Zerlegeeinrichtungen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,03,Niedersachsen,ANLAT1,Anlagenart,ANL-SONST-01,Sonstige Behandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,03,Niedersachsen,ANLAT1,Anlagenart,ANL-BERGB-01,Naturbelassene Stoffe im Bergbau,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,03,Niedersachsen,ANLAT1,Anlagenart,ANL-LAG-01,Abfaelle in untertaegigen Abbaustaetten,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,03,Niedersachsen,ANLAT1,Anlagenart,ANL-LAG-02,Abfaelle in uebertaegigen Abbaustaetten,290,6897.3,51.0,6835.2,11.1,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,05,Nordrhein-Westfalen,ANLAT1,Anlagenart,ANL-DEPO-01,Deponien,128,13663.1,4073.6,9506.2,83.2,x,447.6,374.2,37.7,35.6,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,05,Nordrhein-Westfalen,ANLAT1,Anlagenart,ANL-THERM-01,Thermische Abfallbehandlungsanlagen,38,7705.6,294.3,7110.6,300.7,x,2221.2,227.6,1627.5,365.9,0.2
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,05,Nordrhein-Westfalen,ANLAT1,Anlagenart,ANL-FEUER-01,Feuerungsanlagen,145,4362.3,506.3,3535.5,320.6,x,597.7,349.5,247.8,0.4,0.0
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,05,Nordrhein-Westfalen,ANLAT1,Anlagenart,ANL-CHEM-01,Chemisch-physikalische Behandlungsanlagen,86,1669.9,155.7,1306.9,207.3,x,969.8,229.2,490.8,107.2,142.6
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,05,Nordrhein-Westfalen,ANLAT1,Anlagenart,ANL-BODEN-01,Bodenbehandlungsanlagen,15,386.2,-,385.0,1.2,x,392.7,62.2,272.2,8.9,49.3
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,05,Nordrhein-Westfalen,ANLAT1,Anlagenart,ANL-BIO-01,Biologische Behandlungsanlagen,119,3459.3,823.9,2635.0,0.5,x,2644.2,87.2,925.6,22.9,1608.5
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,05,Nordrhein-Westfalen,ANLAT1,Anlagenart,ANL-MECH-01,Mechanisch-biologische Abfallbehandlungsanlagen,4,346.6,20.9,323.4,2.3,x,314.2,30.6,204.4,50.8,28.4
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,05,Nordrhein-Westfalen,ANLAT1,Anlagenart,ANL-DEM-01,Demontagebetriebe fuer Altfahrzeuge,213,65.9,-,65.5,0.4,x,78.6,0.2,76.9,1.5,0.1
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,05,Nordrhein-Westfalen,ANLAT1,Anlagenart,ANL-SCHR-01,Schredderanlagen und Schrottscheren,103,2796.9,64.7,2628.6,103.6,x,2889.3,9.7,2181.8,88.2,609.6
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,05,Nordrhein-Westfalen,ANLAT1,Anlagenart,ANL-SORT-01,Sortieranlagen,301,8090.5,91.4,7769.9,229.3,x,7915.9,399.3,6534.2,549.2,433.3
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,05,Nordrhein-Westfalen,ANLAT1,Anlagenart,ANL-ZERL-01,Zerlegeeinrichtungen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,05,Nordrhein-Westfalen,ANLAT1,Anlagenart,ANL-SONST-01,Sonstige Behandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,05,Nordrhein-Westfalen,ANLAT1,Anlagenart,ANL-BERGB-01,Naturbelassene Stoffe im Bergbau,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,05,Nordrhein-Westfalen,ANLAT1,Anlagenart,ANL-LAG-01,Abfaelle in untertaegigen Abbaustaetten,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,05,Nordrhein-Westfalen,ANLAT1,Anlagenart,ANL-LAG-02,Abfaelle in uebertaegigen Abbaustaetten,81,6738.8,163.0,6567.5,8.3,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,07,Rheinland-Pfalz,ANLAT1,Anlagenart,ANL-DEPO-01,Deponien,40,1616.2,157.6,1451.5,7.1,x,281.5,280.9,0.1,0.5,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,07,Rheinland-Pfalz,ANLAT1,Anlagenart,ANL-THERM-01,Thermische Abfallbehandlungsanlagen,7,1347.6,377.9,964.3,5.4,x,294.3,48.1,192.8,53.5,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,07,Rheinland-Pfalz,ANLAT1,Anlagenart,ANL-FEUER-01,Feuerungsanlagen,25,950.4,355.9,589.8,4.7,x,124.5,39.0,33.5,52.0,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,07,Rheinland-Pfalz,ANLAT1,Anlagenart,ANL-CHEM-01,Chemisch-physikalische Behandlungsanlagen,12,57.4,13.7,41.8,1.8,x,24.2,16.0,7.3,1.0,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,07,Rheinland-Pfalz,ANLAT1,Anlagenart,ANL-BODEN-01,Bodenbehandlungsanlagen,3,140.1,-,140.1,-,x,148.1,21.9,116.6,4.3,5.3
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,07,Rheinland-Pfalz,ANLAT1,Anlagenart,ANL-BIO-01,Biologische Behandlungsanlagen,44,773.4,112.5,653.7,7.2,x,753.4,18.6,220.3,22.0,492.5
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,07,Rheinland-Pfalz,ANLAT1,Anlagenart,ANL-MECH-01,Mechanisch-biologische Abfallbehandlungsanlagen,7,471.9,-,458.2,13.7,x,382.1,148.4,224.9,8.8,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,07,Rheinland-Pfalz,ANLAT1,Anlagenart,ANL-DEM-01,Demontagebetriebe fuer Altfahrzeuge,67,31.1,-,29.6,1.5,x,30.4,0.1,20.8,9.3,0.2
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,07,Rheinland-Pfalz,ANLAT1,Anlagenart,ANL-SCHR-01,Schredderanlagen und Schrottscheren,46,1051.8,39.7,983.0,29.0,x,1055.1,31.2,568.4,16.6,438.9
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,07,Rheinland-Pfalz,ANLAT1,Anlagenart,ANL-SORT-01,Sortieranlagen,42,1258.9,29.1,1174.3,55.5,x,1245.1,89.2,866.2,55.2,234.5
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,07,Rheinland-Pfalz,ANLAT1,Anlagenart,ANL-ZERL-01,Zerlegeeinrichtungen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,07,Rheinland-Pfalz,ANLAT1,Anlagenart,ANL-SONST-01,Sonstige Behandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,07,Rheinland-Pfalz,ANLAT1,Anlagenart,ANL-BERGB-01,Naturbelassene Stoffe im Bergbau,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,07,Rheinland-Pfalz,ANLAT1,Anlagenart,ANL-LAG-01,Abfaelle in untertaegigen Abbaustaetten,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,07,Rheinland-Pfalz,ANLAT1,Anlagenart,ANL-LAG-02,Abfaelle in uebertaegigen Abbaustaetten,181,4509.2,147.9,4360.0,1.2,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,10,Saarland,ANLAT1,Anlagenart,ANL-DEPO-01,Deponien,29,1125.6,149.3,837.1,139.2,x,82.0,1.8,33.0,-,47.2
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,10,Saarland,ANLAT1,Anlagenart,ANL-THERM-01,Thermische Abfallbehandlungsanlagen,4,.,.,.,.,x,.,.,.,.,.
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,10,Saarland,ANLAT1,Anlagenart,ANL-FEUER-01,Feuerungsanlagen,6,.,.,.,.,x,.,.,.,.,.
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,10,Saarland,ANLAT1,Anlagenart,ANL-CHEM-01,Chemisch-physikalische Behandlungsanlagen,8,58.9,0.0,57.1,1.8,x,29.1,2.4,25.4,1.3,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,10,Saarland,ANLAT1,Anlagenart,ANL-BODEN-01,Bodenbehandlungsanlagen,2,.,.,.,.,x,.,.,.,.,.
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,10,Saarland,ANLAT1,Anlagenart,ANL-BIO-01,Biologische Behandlungsanlagen,17,72.7,12.8,59.3,0.6,x,73.2,-,8.3,-,64.9
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,10,Saarland,ANLAT1,Anlagenart,ANL-MECH-01,Mechanisch-biologische Abfallbehandlungsanlagen,-,-,-,-,-,x,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,10,Saarland,ANLAT1,Anlagenart,ANL-DEM-01,Demontagebetriebe fuer Altfahrzeuge,12,2.9,-,2.9,0.0,x,3.2,-,3.1,0.0,0.1
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,10,Saarland,ANLAT1,Anlagenart,ANL-SCHR-01,Schredderanlagen und Schrottscheren,23,306.3,4.7,269.1,32.5,x,309.4,0.1,50.3,-,259.0
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,10,Saarland,ANLAT1,Anlagenart,ANL-SORT-01,Sortieranlagen,29,228.7,1.0,204.4,23.3,x,268.4,19.1,142.3,3.4,103.6
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,10,Saarland,ANLAT1,Anlagenart,ANL-ZERL-01,Zerlegeeinrichtungen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,10,Saarland,ANLAT1,Anlagenart,ANL-SONST-01,Sonstige Behandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,10,Saarland,ANLAT1,Anlagenart,ANL-BERGB-01,Naturbelassene Stoffe im Bergbau,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,10,Saarland,ANLAT1,Anlagenart,ANL-LAG-01,Abfaelle in untertaegigen Abbaustaetten,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,10,Saarland,ANLAT1,Anlagenart,ANL-LAG-02,Abfaelle in uebertaegigen Abbaustaetten,29,471.0,38.9,432.1,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,14,Sachsen,ANLAT1,Anlagenart,ANL-DEPO-01,Deponien,6,901.7,75.0,734.0,92.8,x,43.0,43.0,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,14,Sachsen,ANLAT1,Anlagenart,ANL-THERM-01,Thermische Abfallbehandlungsanlagen,4,263.2,9.9,250.0,3.2,x,91.4,4.1,86.6,0.7,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,14,Sachsen,ANLAT1,Anlagenart,ANL-FEUER-01,Feuerungsanlagen,7,593.0,10.4,581.4,1.2,x,65.1,0.4,63.4,1.3,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,14,Sachsen,ANLAT1,Anlagenart,ANL-CHEM-01,Chemisch-physikalische Behandlungsanlagen,26,199.3,32.5,156.4,10.4,x,80.9,24.1,21.8,2.9,32.2
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,14,Sachsen,ANLAT1,Anlagenart,ANL-BODEN-01,Bodenbehandlungsanlagen,9,272.6,-,263.9,8.8,x,302.4,29.1,259.7,3.4,10.2
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,14,Sachsen,ANLAT1,Anlagenart,ANL-BIO-01,Biologische Behandlungsanlagen,58,469.9,1.6,468.2,-,x,260.0,7.4,36.3,0.6,215.7
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,14,Sachsen,ANLAT1,Anlagenart,ANL-MECH-01,Mechanisch-biologische Abfallbehandlungsanlagen,4,364.1,-,364.1,-,x,307.3,78.0,217.3,11.9,0.1
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,14,Sachsen,ANLAT1,Anlagenart,ANL-DEM-01,Demontagebetriebe fuer Altfahrzeuge,67,16.5,-,16.4,0.1,x,17.6,-,4.7,12.2,0.6
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,14,Sachsen,ANLAT1,Anlagenart,ANL-SCHR-01,Schredderanlagen und Schrottscheren,27,535.3,0.5,530.5,4.3,x,557.7,0.0,150.1,18.3,389.2
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,14,Sachsen,ANLAT1,Anlagenart,ANL-SORT-01,Sortieranlagen,46,744.2,0.1,743.9,0.3,x,750.5,18.1,439.4,77.3,215.7
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,14,Sachsen,ANLAT1,Anlagenart,ANL-ZERL-01,Zerlegeeinrichtungen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,14,Sachsen,ANLAT1,Anlagenart,ANL-SONST-01,Sonstige Behandlungsanlagen,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,14,Sachsen,ANLAT1,Anlagenart,ANL-BERGB-01,Naturbelassene Stoffe im Bergbau,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,14,Sachsen,ANLAT1,Anlagenart,ANL-LAG-01,Abfaelle in untertaegigen Abbaustaetten,-,-,-,-,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,14,Sachsen,ANLAT1,Anlagenart,ANL-LAG-02,Abfaelle in uebertaegigen Abbaustaetten,160,6305.9,85.3,6220.7,-,-,-,-,-,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,15,Sachsen-Anhalt,ANLAT1,Anlagenart,ANL-DEPO-01,Deponien,12,1493.8,71.5,1422.2,0.2,x,34.1,3.9,30.2,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,15,Sachsen-Anhalt,ANLAT1,Anlagenart,ANL-THERM-01,Thermische Abfallbehandlungsanlagen,12,2483.6,31.9,2438.5,13.2,x,831.7,4.0,826.7,1.1,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,15,Sachsen-Anhalt,ANLAT1,Anlagenart,ANL-FEUER-01,Feuerungsanlagen,11,888.1,29.3,852.3,6.4,x,123.9,0.5,123.4,-,-
32111,Erhebung der Abfallentsorgung,JAHR,Jahr,2020,DLAND,Bundeslaender,15,Sachsen-Anhalt,ANLAT1,Anlagenart,ANL-CHEM-01,Chemisch-physikalische Behandlungsanlagen,27,705.7,31.5,666.6,7.6,x,455.9,90.4,355.3,0.2,10.1
