AGS,Name,waste_organicwaste_kg_per_person_biotonne_2004,waste_organicwaste_kg_per_person_biotonne_2005,waste_organicwaste_kg_per_person_biotonne_2006,waste_organicwaste_kg_per_person_biotonne_2007,waste_organicwaste_kg_per_person_biotonne_2008,waste_organicwaste_kg_per_person_biotonne_2009,waste_organicwaste_kg_per_person_biotonne_2010,waste_organicwaste_kg_per_person_biotonne_2011,waste_organicwaste_kg_per_person_biotonne_2012,waste_organicwaste_kg_per_person_biotonne_2013,waste_organicwaste_kg_per_person_biotonne_2014,waste_organicwaste_kg_per_person_biotonne_2015,waste_organicwaste_kg_per_person_biotonne_2016,waste_organicwaste_kg_per_person_biotonne_2017,waste_organicwaste_kg_per_person_biotonne_2018,waste_organicwaste_kg_per_person_biotonne_2019,waste_organicwaste_kg_per_person_biotonne_2020,waste_organicwaste_kg_per_person_gartenPark_2004,waste_organicwaste_kg_per_person_gartenPark_2005,waste_organicwaste_kg_per_person_gartenPark_2006,waste_organicwaste_kg_per_person_gartenPark_2007,waste_organicwaste_kg_per_person_gartenPark_2008,waste_organicwaste_kg_per_person_gartenPark_2009,waste_organicwaste_kg_per_person_gartenPark_2010,waste_organicwaste_kg_per_person_gartenPark_2011,waste_organicwaste_kg_per_person_gartenPark_2012,waste_organicwaste_kg_per_person_gartenPark_2013,waste_organicwaste_kg_per_person_gartenPark_2014,waste_organicwaste_kg_per_person_gartenPark_2015,waste_organicwaste_kg_per_person_gartenPark_2016,waste_organicwaste_kg_per_person_gartenPark_2017,waste_organicwaste_kg_per_person_gartenPark_2018,waste_organicwaste_kg_per_person_gartenPark_2019,waste_organicwaste_kg_per_person_gartenPark_2020,waste_organicwaste_kg_per_person_sum_2004,waste_organicwaste_kg_per_person_sum_2005,waste_organicwaste_kg_per_person_sum_2006,waste_organicwaste_kg_per_person_sum_2007,waste_organicwaste_kg_per_person_sum_2008,waste_organicwaste_kg_per_person_sum_2009,waste_organicwaste_kg_per_person_sum_2010,waste_organicwaste_kg_per_person_sum_2011,waste_organicwaste_kg_per_person_sum_2012,waste_organicwaste_kg_per_person_sum_2013,waste_organicwaste_kg_per_person_sum_2014,waste_organicwaste_kg_per_person_sum_2015,waste_organicwaste_kg_per_person_sum_2016,waste_organicwaste_kg_per_person_sum_2017,waste_organicwaste_kg_per_person_sum_2018,waste_organicwaste_kg_per_person_sum_2019,waste_organicwaste_kg_per_person_sum_2020,waste_organicwaste_weight_biotonne_2004,waste_organicwaste_weight_biotonne_2005,waste_organicwaste_weight_biotonne_2006,waste_organicwaste_weight_biotonne_2007,waste_organicwaste_weight_biotonne_2008,waste_organicwaste_weight_biotonne_2009,waste_organicwaste_weight_biotonne_2010,waste_organicwaste_weight_biotonne_2011,waste_organicwaste_weight_biotonne_2012,waste_organicwaste_weight_biotonne_2013,waste_organicwaste_weight_biotonne_2014,waste_organicwaste_weight_biotonne_2015,waste_organicwaste_weight_biotonne_2016,waste_organicwaste_weight_biotonne_2017,waste_organicwaste_weight_biotonne_2018,waste_organicwaste_weight_biotonne_2019,waste_organicwaste_weight_biotonne_2020,waste_organicwaste_weight_gartenPark_2004,waste_organicwaste_weight_gartenPark_2005,waste_organicwaste_weight_gartenPark_2006,waste_organicwaste_weight_gartenPark_2007,waste_organicwaste_weight_gartenPark_2008,waste_organicwaste_weight_gartenPark_2009,waste_organicwaste_weight_gartenPark_2010,waste_organicwaste_weight_gartenPark_2011,waste_organicwaste_weight_gartenPark_2012,waste_organicwaste_weight_gartenPark_2013,waste_organicwaste_weight_gartenPark_2014,waste_organicwaste_weight_gartenPark_2015,waste_organicwaste_weight_gartenPark_2016,waste_organicwaste_weight_gartenPark_2017,waste_organicwaste_weight_gartenPark_2018,waste_organicwaste_weight_gartenPark_2019,waste_organicwaste_weight_gartenPark_2020,waste_organicwaste_weight_sum_2004,waste_organicwaste_weight_sum_2005,waste_organicwaste_weight_sum_2006,waste_organicwaste_weight_sum_2007,waste_organicwaste_weight_sum_2008,waste_organicwaste_weight_sum_2009,waste_organicwaste_weight_sum_2010,waste_organicwaste_weight_sum_2011,waste_organicwaste_weight_sum_2012,waste_organicwaste_weight_sum_2013,waste_organicwaste_weight_sum_2014,waste_organicwaste_weight_sum_2015,waste_organicwaste_weight_sum_2016,waste_organicwaste_weight_sum_2017,waste_organicwaste_weight_sum_2018,waste_organicwaste_weight_sum_2019,waste_organicwaste_weight_sum_2020,Unit
10,Saarland,124038.0,65360.0,58678.0,125001.0,59878.0,65123.0,126099.0,60221.0,65878.0,141382.0,59329.0,82053.0,135183.0,57437.0,77746.0,142736.0,56622.0,86114.0,143589.0,58019.0,85570.0,141607.0,54904.0,86703.0,137706.0,54518.0,83188.0,140638.0,55742.0,84896.0,135620.0,49980.0,85640.0,140784.0,53681.0,87103.0,136562.0,52761.0,83801.0,134290.0,53285.0,81005.0,134577.0,53111.0,81466.0,141186.0,53666.0,87520.0,160323.0,56383.0,103940.0,126.05603100028354,66.42337175848154,59.63265924180201,126.66191772715621,60.67361308842857,65.98830463872764,127.3072733311863,60.79803414204212,66.50923918914417,142.2086589343856,59.67589598335122,82.53276295103436,135.6372491473946,57.630002879643925,78.0072462677507,143.36724598406786,56.872409217785915,86.49483676628195,145.18090866349522,58.662231366938485,86.51867729655675,142.93371070274284,55.41839352873371,87.51531717400916,138.49723470185168,54.8312509366008,83.66598376525087,140.94031697992193,55.86182361164698,85.07849336827495,133.27869319661505,49.117158870128456,84.16153432648662,137.67461873585083,52.49539158113995,85.17922715471086,132.54277295297402,51.208163645610504,81.33460930736351,129.54877397023725,51.40372642046386,78.1450475497734,129.00810704326346,50.913228658498596,78.09487838476485,134.42534607009662,51.09621791252536,83.32912815757126,151.7610943405871,53.37191658218298,98.38917775840412,Kg per person
11,Berlin,132804.0,120094.0,12710.0,116726.0,103307.0,13419.0,91480.0,77190.0,14290.0,90696.0,76366.0,14330.0,85329.0,72161.0,13168.0,80542.0,67798.0,12744.0,79078.0,66901.0,12177.0,134455.0,63296.0,71159.0,126499.0,62230.0,64269.0,127022.0,61750.0,65272.0,114581.0,58155.0,56426.0,126432.0,58655.0,67777.0,110158.0,52425.0,57733.0,121306.0,52777.0,68529.0,118990.0,51987.0,67003.0,113835.0,52150.0,61685.0,99244.0,51850.0,47394.0,36.244762680372304,32.77595952935628,3.468803151016024,31.809861367693774,28.152950913355557,3.6569104543382176,25.098591812064555,21.177965697127927,3.9206261149366255,25.09924602081918,21.133556293837408,3.9656897269817724,23.869386796015476,20.185854991705902,3.6835318043095753,22.881048490766133,19.260625829715707,3.620422661050428,22.790040719351186,19.280666103914033,3.509374615437156,39.29331360509248,18.497709850492235,20.795603754600247,37.478719918275004,18.437305753517844,19.041414164757164,38.19059639771714,18.565833694627962,19.624762703089175,33.10895838299778,16.80428233968316,16.304676043314622,36.724930468313154,17.03762335974206,19.687307108571098,32.10035915405742,15.276796316667518,16.823562837389904,35.50847345997298,15.448788219848929,20.059685240124054,34.95555424338807,15.272160672754143,19.683393570633925,33.52832493272098,15.359969651174058,18.16835528154692,29.294285306101727,15.304791152325324,13.989494153776402,Kg per person
12,Brandenburg,223087.0,68882.0,154205.0,200897.0,52145.0,148751.0,172645.0,32779.0,139866.0,197387.0,27431.0,169956.0,165785.0,17336.0,148449.0,141865.0,7838.0,134027.0,135652.0,6918.0,128734.0,113774.0,6473.0,107301.0,107220.0,6020.0,101200.0,109521.0,5914.0,103605.0,99900.0,5729.0,94172.0,98279.0,9824.0,88455.0,80623.0,9449.0,71174.0,85289.0,9693.0,75596.0,56918.0,9853.0,47065.0,72496.0,9741.0,62755.0,72124.0,9210.0,62914.0,88.13936867041659,27.214566481935908,60.92480218848069,79.66119101801702,20.676928006065285,58.98386648442261,68.73037604347596,13.04939613848706,55.6809799049889,78.8274148975256,10.954697209309755,67.87271768821584,66.45626958192098,6.949277012227777,59.506992569693196,57.09252881288268,3.1543456161517947,53.938183196730876,55.19083174388251,2.8146298912229764,52.376201852659534,46.45366861656064,2.642911358965994,43.810757257594645,43.772001840367324,2.457633380703332,41.31436845966399,44.64450223791161,2.4107484978680733,42.232938471697956,39.90775277007342,2.288603759957464,37.61954848712066,39.13120514428485,3.9115676730273443,35.219637471257506,31.96163477956133,3.7458974118064945,28.215737367754834,33.634797299562216,3.8225573077965103,29.812239991765708,22.34030360644516,3.867300527676731,18.473003078768432,28.324470215273944,3.805846727639918,24.518623487634027,28.088907444160228,3.586862037057231,24.502045407103,Kg per person
13,Mecklenburg-Vorpommern,151742.0,57633.0,94109.0,143264.0,51435.0,91829.0,124779.0,46132.0,78647.0,131023.0,47357.0,83666.0,120146.0,43460.0,76686.0,103520.0,31238.0,72282.0,107339.0,34049.0,73290.0,94469.0,31828.0,62641.0,88120.0,30867.0,57253.0,94058.0,32553.0,61505.0,81916.0,29612.0,52304.0,86772.0,31001.0,55771.0,79000.0,29902.0,49098.0,81019.0,30769.0,50250.0,74085.0,29683.0,44402.0,70921.0,29296.0,41625.0,69710.0,30852.0,38858.0,94.20440111399861,35.77969348896866,58.42470762502996,89.08688184720467,31.984195386216857,57.102686460987805,77.51813254228337,28.65920139158526,48.85893115069812,81.32422248139338,29.39385607146337,51.93036640992999,74.59361733038466,26.982493043284986,47.61112428709969,64.2039442755411,19.374061159962835,44.82988311557826,67.12303753647278,21.29209611678292,45.83094141968986,59.17237966683474,19.93604780442279,39.23633186241195,55.06374634684037,19.28793302868726,35.775813318153105,58.53385931536456,20.258273855419663,38.2755854599449,49.87800845994738,18.03051402065484,31.847494439292543,52.550362884080585,18.774648501468008,33.77571438261257,47.46580659426228,17.966108212425706,29.499698381836577,48.23472538254265,18.318348354033677,29.91637702850897,43.74011810451813,17.524977062784796,26.215141041733332,41.54068551707818,17.159599031433885,24.3810864856443,40.537247921528355,17.940828760220814,22.596419161307544,Kg per person
14,Sachsen,323690.0,199654.0,124036.0,257708.0,176222.0,81486.0,242335.0,163929.0,78406.0,253957.0,162201.0,91756.0,228569.0,134004.0,94565.0,214537.0,122859.0,91678.0,208084.0,118922.0,89162.0,195518.0,113760.0,81758.0,201292.0,118733.0,82559.0,220832.0,120313.0,100519.0,213668.0,118348.0,95320.0,222942.0,124692.0,98250.0,206917.0,121144.0,85773.0,217438.0,124213.0,93225.0,208156.0,120150.0,88006.0,217029.0,121167.0,95862.0,203346.0,121102.0,82244.0,79.78671614894078,49.212941474869865,30.573774674070933,63.288269980311746,43.27683080257693,20.01143917773481,59.425881272810244,40.19900258390455,19.22687868890569,62.2244143299158,39.74240611098207,22.482008218933732,55.997342337894985,32.829770715395696,23.167571622499285,52.520153121864176,30.07673964117663,22.443413480687543,51.311945875913686,29.325268773454024,21.986677102459662,48.319178723725,28.113983222061172,20.20519550166383,49.69922502669001,29.315313500258256,20.383911526431753,54.47017425463386,29.67627008358283,24.79390417105103,51.49275438808312,28.52118471797771,22.971569670105414,53.47957124612472,29.911253589820596,23.568317656304124,49.350541559210654,28.8933340742859,20.457207484924755,51.523150561584764,29.432965262309843,22.090185299274914,48.98048696236553,28.272091645343966,20.708395317021562,50.781818513653334,28.351421256347464,22.430397257305874,47.33066994640019,28.187615157657174,19.143054788743015,Kg per person
15,Sachsen-Anhalt,266655.0,140882.0,125773.0,259009.0,135230.0,123779.0,251296.0,146823.0,104473.0,276690.0,150152.0,126538.0,274912.0,156303.0,118608.0,281275.0,145301.0,135974.0,271825.0,142777.0,129048.0,241910.0,131884.0,110025.0,244250.0,130194.0,114057.0,240802.0,136581.0,104222.0,224677.0,119708.0,104968.0,240478.0,121063.0,119415.0,219214.0,115765.0,103449.0,220101.0,127040.0,93061.0,207738.0,123697.0,84041.0,183072.0,101505.0,81567.0,183303.0,109694.0,73609.0,122.28044044896005,64.60450023937443,57.67594020958561,118.01126490011309,61.61431978210136,56.39694511801172,113.795050628962,66.4862581119321,47.30879251702991,124.46240150493841,67.54229827883015,56.92010322610827,122.93426679998498,69.89507443704913,53.03874518614182,125.26330790435856,64.7085020062615,60.55480589809706,121.59211074868443,63.86666714380546,57.72544360487898,107.7753180220594,58.756727882358234,49.018144621458745,108.10425632017096,57.62344134021837,50.48125757670312,105.76632512509136,59.989827542587285,45.77693680778096,96.22116602698237,51.26667768733785,44.95406007522036,102.06097141224987,51.38019852993291,50.680772882316965,92.03433265935365,48.602527759678104,43.43180489967555,91.23463401855027,52.65967853720167,38.574955481348596,85.07621672160593,50.658390760537266,34.41782596106867,74.12674169823575,41.09986735316935,33.026874345066396,73.48471819492735,43.97545418064277,29.50926401428459,Kg per person
16,Thüringen,246050.0,76641.0,169409.0,233634.0,73486.0,160148.0,233622.0,73554.0,160068.0,239011.0,71650.0,167361.0,227461.0,69448.0,158013.0,202720.0,67745.0,134975.0,208777.0,70053.0,138724.0,185750.0,63307.0,122443.0,168858.0,65131.0,103727.0,169197.0,66550.0,102647.0,160033.0,63550.0,96483.0,166608.0,65699.0,100909.0,150956.0,62482.0,88474.0,153140.0,65142.0,87998.0,145991.0,67771.0,78220.0,144286.0,63241.0,81045.0,143848.0,68751.0,75097.0,116.04834742531142,36.14737409072665,79.90097333458476,109.51364455806707,34.44584129019799,75.06780326786908,109.00895646351506,34.32058960079696,74.68836686271811,111.10563614346377,33.30691403190305,77.79872211156074,105.39736289969825,32.17974096068445,73.21762193901381,93.38862696790089,31.208625364741742,62.18000160315915,96.80126523176675,32.480680502550356,64.32058472921638,85.9619407267544,29.29740286185002,56.66453786490439,77.79825474784147,30.00792458741465,47.79033016042683,77.55627398752202,30.505091898021778,47.051182089500244,71.60233107012226,28.433686424089213,43.168644646033044,74.05188360989598,29.201086990339935,44.85079661955605,66.56603886737723,27.5522618545236,39.01377701285364,66.89617725521236,28.455993070125665,38.44018418508671,63.168393087394094,29.323623839317392,33.84476924807671,61.80396860242228,27.08887056530632,34.715098037115965,61.074691756394145,29.190159980978905,31.88453177541524,Kg per person
31,"Braunschweig, Stat. Region",211921.0,133241.0,78680.0,200216.0,126895.0,73321.0,190191.0,119522.0,70669.0,209830.0,131569.0,78261.0,209184.0,128809.0,80375.0,212235.0,125852.0,86383.0,216504.0,131714.0,84789.0,188766.0,119046.0,69720.0,196348.0,125649.0,70700.0,200854.0,127382.0,73472.0,191795.0,126257.0,65538.0,201900.0,129890.0,72010.0,201104.0,128909.0,72196.0,204165.0,132602.0,71563.0,182000.0,125346.0,56654.0,178548.0,117065.0,61483.0,195662.0,124873.0,70789.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kg per person
32,"Hannover, Stat. Region",391461.0,143115.0,248346.0,380459.0,132355.0,248104.0,374908.0,129540.0,245368.0,411561.0,140209.0,271352.0,390300.0,136066.0,254234.0,385156.0,133704.0,251453.0,406279.0,135406.0,270874.0,345221.0,116084.0,229137.0,359673.0,114976.0,244697.0,369887.0,116362.0,253525.0,359778.0,110053.0,249725.0,378042.0,112688.0,265355.0,385755.0,115404.0,270352.0,403885.0,119666.0,284219.0,378946.0,116170.0,262776.0,373136.0,120150.0,252986.0,320723.0,125473.0,195250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kg per person
33,"Lüneburg, Stat. Region",282051.0,96458.0,185594.0,251236.0,83448.0,167788.0,248938.0,68078.0,180860.0,266976.0,73099.0,193877.0,256523.0,69138.0,187385.0,229809.0,67084.0,162725.0,223623.0,65972.0,157651.0,207579.0,60777.0,146802.0,210611.0,63563.0,147048.0,209072.0,63184.0,145888.0,197957.0,59485.0,138472.0,196882.0,54169.0,142713.0,203592.0,56378.0,147214.0,188150.0,55479.0,132671.0,178695.0,53375.0,125320.0,173521.0,54068.0,119453.0,174217.0,52346.0,121871.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kg per person
34,"Weser-Ems, Stat. Region",444522.0,200125.0,244397.0,426710.0,190638.0,236072.0,457890.0,184229.0,273661.0,436496.0,189197.0,247299.0,440979.0,186654.0,254325.0,434141.0,185118.0,249023.0,431966.0,185445.0,246521.0,400758.0,177088.0,223670.0,407270.0,181748.0,225522.0,412576.0,183861.0,228715.0,393892.0,177798.0,216094.0,414271.0,185146.0,229125.0,417695.0,185181.0,232514.0,412098.0,185380.0,226718.0,406365.0,189623.0,216742.0,396372.0,193459.0,202913.0,414567.0,195246.0,219321.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kg per person
51,"Düsseldorf, Regierungsbezirk",460535.0,268027.0,192508.0,450487.0,253957.0,196530.0,464830.0,248483.0,216347.0,472751.0,259754.0,212997.0,488200.0,258604.0,229596.0,475545.0,249252.0,226293.0,541642.0,264760.0,276882.0,455717.0,239025.0,216693.0,449169.0,251451.0,197719.0,447510.0,253501.0,194008.0,430715.0,247095.0,183619.0,461295.0,252894.0,208401.0,458144.0,248140.0,210004.0,474048.0,245116.0,228932.0,438532.0,232849.0,205683.0,437891.0,233774.0,204117.0,442765.0,229127.0,213638.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kg per person
53,"Köln, Regierungsbezirk",512677.0,346437.0,166240.0,513521.0,336353.0,177168.0,504773.0,330176.0,174597.0,525075.0,347686.0,177389.0,527279.0,354961.0,172318.0,508484.0,343719.0,164766.0,527359.0,355725.0,171634.0,476155.0,328121.0,148035.0,482331.0,336278.0,146053.0,473102.0,331161.0,141940.0,469458.0,322092.0,147366.0,494247.0,332949.0,161298.0,485261.0,322653.0,162608.0,471261.0,300864.0,170397.0,457043.0,298535.0,158508.0,438474.0,278013.0,160461.0,431773.0,276727.0,155046.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kg per person
55,"Münster, Regierungsbezirk",432292.0,250746.0,181545.0,407193.0,234278.0,172915.0,407954.0,231856.0,176098.0,417055.0,239773.0,177282.0,420733.0,239317.0,181416.0,412081.0,238501.0,173580.0,431029.0,245659.0,185370.0,386959.0,228898.0,158061.0,394243.0,233276.0,160967.0,391531.0,235252.0,156278.0,387310.0,228873.0,158437.0,394508.0,238437.0,156071.0,384692.0,238246.0,146446.0,395846.0,240286.0,155560.0,383752.0,229759.0,153993.0,381828.0,231229.0,150599.0,374299.0,230721.0,143578.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kg per person
57,"Detmold, Regierungsbezirk",315188.0,217080.0,98108.0,305073.0,208249.0,96824.0,286593.0,197756.0,88837.0,298612.0,208906.0,89706.0,292882.0,206130.0,86751.0,290118.0,206091.0,84027.0,286740.0,212680.0,74060.0,260389.0,179015.0,81374.0,264856.0,183027.0,81829.0,274421.0,205849.0,68572.0,267112.0,202137.0,64975.0,270614.0,207029.0,63586.0,268886.0,204887.0,63999.0,280017.0,187761.0,92256.0,264643.0,202288.0,62355.0,257359.0,201189.0,56170.0,265368.0,203623.0,61744.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kg per person
59,"Arnsberg, Regierungsbezirk",363627.0,197170.0,166457.0,340448.0,186690.0,153758.0,343108.0,189910.0,153198.0,348107.0,193510.0,154597.0,350266.0,194744.0,155522.0,328035.0,188652.0,139383.0,334752.0,193760.0,140992.0,308955.0,183871.0,125084.0,316374.0,190380.0,125994.0,313871.0,191253.0,122618.0,311384.0,188523.0,122861.0,334903.0,196121.0,138782.0,303766.0,170399.0,133367.0,334434.0,192018.0,142416.0,320262.0,187786.0,132476.0,328502.0,190902.0,137600.0,327134.0,185414.0,141720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kg per person
64,"Darmstadt, Regierungsbezirk",493713.0,330619.0,163094.0,497649.0,315364.0,182286.0,474004.0,304313.0,169691.0,501798.0,317742.0,184056.0,506925.0,316987.0,189939.0,463097.0,289241.0,173856.0,472383.0,272993.0,199390.0,437224.0,252252.0,184972.0,448015.0,260289.0,187726.0,451095.0,255470.0,195625.0,455826.0,254602.0,201224.0,459077.0,256586.0,202491.0,432441.0,240446.0,191995.0,426841.0,236764.0,190077.0,415897.0,237115.0,178782.0,401518.0,228627.0,172891.0,416904.0,232772.0,184132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kg per person
65,"Gießen, Regierungsbezirk",152851.0,125269.0,27582.0,152376.0,122529.0,29847.0,148234.0,118362.0,29872.0,161220.0,127789.0,33431.0,148934.0,120473.0,28461.0,143649.0,116980.0,26669.0,152803.0,128369.0,24433.0,134349.0,120699.0,13650.0,142012.0,126296.0,15716.0,141878.0,126477.0,15401.0,140490.0,122197.0,18293.0,151562.0,132902.0,18660.0,138168.0,,,142907.0,,,143127.0,,,141338.0,,,144276.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kg per person
66,"Kassel, Regierungsbezirk",188655.0,120813.0,67841.0,192901.0,119162.0,73740.0,178932.0,110979.0,67954.0,202748.0,123571.0,79177.0,204386.0,126367.0,78019.0,194529.0,124103.0,70426.0,203746.0,119410.0,84337.0,190477.0,110141.0,80336.0,174648.0,111763.0,62885.0,175205.0,111358.0,63847.0,182758.0,110808.0,71950.0,178308.0,115777.0,62531.0,171576.0,,,172880.0,,,163290.0,,,162499.0,,,166608.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kg per person
71,"Koblenz, Stat. Region",299440.0,180925.0,118515.0,274193.0,174545.0,99649.0,278312.0,175669.0,102644.0,278183.0,177267.0,100916.0,274875.0,178557.0,96317.0,258200.0,165125.0,93076.0,257279.0,168443.0,88836.0,237284.0,160690.0,76594.0,233182.0,162771.0,70411.0,233870.0,165263.0,68607.0,225218.0,161760.0,63458.0,230643.0,168184.0,62459.0,222323.0,164038.0,58285.0,221898.0,164967.0,56931.0,222097.0,167247.0,54850.0,218956.0,165554.0,53403.0,224559.0,167959.0,56600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kg per person
72,"Trier, Stat. Region",127311.0,10298.0,117014.0,101777.0,5925.0,95853.0,105064.0,8388.0,96676.0,95961.0,3906.0,92054.0,92445.0,3969.0,88475.0,93805.0,3984.0,89821.0,83176.0,4070.0,79106.0,69219.0,3875.0,65344.0,60283.0,4035.0,56248.0,69683.0,4348.0,65335.0,62374.0,4409.0,57965.0,60497.0,4603.0,55894.0,51735.0,4606.0,47129.0,45643.0,4701.0,40942.0,38480.0,4731.0,33749.0,35198.0,4709.0,30489.0,31862.0,4775.0,27087.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kg per person
73,"Rheinhessen-Pfalz, Stat. Region",350773.0,166805.0,183968.0,336241.0,158785.0,177456.0,322054.0,150242.0,171812.0,330695.0,150437.0,180258.0,331953.0,147602.0,184351.0,306778.0,135063.0,171715.0,301994.0,132074.0,169920.0,282205.0,127441.0,154764.0,294106.0,129387.0,164719.0,284233.0,126380.0,157852.0,295174.0,127858.0,167316.0,299346.0,129339.0,170007.0,281562.0,127442.0,154120.0,281013.0,128561.0,152452.0,275136.0,130045.0,145091.0,268998.0,128169.0,140829.0,276098.0,127446.0,148651.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kg per person
81,"Stuttgart, Regierungsbezirk",593710.0,261906.0,331804.0,576366.0,247702.0,328664.0,548139.0,244700.0,303439.0,566746.0,241277.0,325469.0,569621.0,234139.0,335482.0,558586.0,208989.0,349597.0,556682.0,211560.0,345122.0,517245.0,205433.0,311812.0,523703.0,207434.0,316269.0,547477.0,207327.0,340150.0,498668.0,202801.0,295867.0,516000.0,208616.0,307384.0,494292.0,204044.0,290248.0,495768.0,205876.0,289892.0,486911.0,203101.0,283810.0,502577.0,201512.0,301065.0,477614.0,197050.0,280564.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kg per person
82,"Karlsruhe, Regierungsbezirk",417066.0,146272.0,270794.0,416841.0,137430.0,279411.0,424089.0,133866.0,290223.0,431321.0,132476.0,298845.0,431168.0,132443.0,298725.0,397116.0,126760.0,270356.0,412148.0,128157.0,283991.0,387956.0,121608.0,266348.0,364852.0,112093.0,252759.0,334083.0,92820.0,241263.0,327750.0,91809.0,235941.0,343515.0,92130.0,251385.0,318132.0,88657.0,229475.0,321773.0,90495.0,231278.0,306999.0,84421.0,222578.0,311549.0,88892.0,222657.0,294665.0,90320.0,204345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kg per person
83,"Freiburg, Regierungsbezirk",346560.0,123549.0,223011.0,335144.0,113601.0,221543.0,318097.0,105740.0,212357.0,315637.0,103256.0,212381.0,314105.0,100928.0,213177.0,292620.0,90718.0,201902.0,305121.0,92323.0,212798.0,274261.0,89031.0,185230.0,292556.0,92374.0,200182.0,287730.0,92383.0,195347.0,274375.0,90697.0,183678.0,285801.0,92565.0,193236.0,279671.0,90336.0,189335.0,274727.0,91287.0,183440.0,252037.0,90736.0,161301.0,236059.0,89102.0,146957.0,262625.0,90896.0,171729.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kg per person
84,"Tübingen, Regierungsbezirk",238390.0,74342.0,164048.0,229329.0,69707.0,159622.0,218957.0,68888.0,150069.0,232419.0,67912.0,164507.0,221572.0,68061.0,153511.0,200856.0,55794.0,145062.0,207966.0,55643.0,152323.0,199585.0,57007.0,142578.0,204767.0,55416.0,149351.0,203215.0,54548.0,148667.0,194108.0,54264.0,139844.0,206585.0,55226.0,151359.0,194055.0,54050.0,140005.0,193436.0,55347.0,138089.0,186475.0,55435.0,131040.0,189101.0,56183.0,132918.0,185640.0,56437.0,129203.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kg per person
91,"Oberbayern, Regierungsbezirk",568993.0,214076.0,354917.0,538939.0,195688.0,343251.0,530746.0,196282.0,334464.0,541129.0,186941.0,354188.0,550076.0,186253.0,363823.0,505104.0,173245.0,331859.0,502921.0,175316.0,327605.0,465307.0,165968.0,299339.0,490317.0,176394.0,313923.0,479752.0,173676.0,306076.0,467723.0,166900.0,300823.0,482374.0,173922.0,308452.0,478863.0,169748.0,309115.0,440764.0,169576.0,271188.0,443837.0,164577.0,279260.0,436454.0,162369.0,274085.0,466877.0,165629.0,301248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kg per person
92,"Niederbayern, Regierungsbezirk",226227.0,100419.0,125808.0,208552.0,93925.0,114627.0,217540.0,96349.0,121191.0,223174.0,93097.0,130077.0,225349.0,94858.0,130491.0,206827.0,91046.0,115781.0,206215.0,93047.0,113168.0,198954.0,88842.0,110112.0,208379.0,93236.0,115143.0,210894.0,92586.0,118308.0,203632.0,87733.0,115899.0,216229.0,91291.0,124938.0,204202.0,89895.0,114307.0,197666.0,88577.0,109089.0,190926.0,87058.0,103868.0,187342.0,84373.0,102969.0,181712.0,86407.0,95305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kg per person
