field_1,Unnamed: 0.1,Unnamed: 0,energy,land,bundesland,landkreis,gemeinde,gemeinde_id,landkreis_id,laengengrad,breitengrad,registrierungsdatum,inbetriebnahmedatum,datumEndgueltigeStilllegung,bruttoleistung,nettonennleistung,nameEinheit,betriebsstatus,energietraeger,wind_kraftwerk,wind_nordsee,wind_ostsee
"2464361","3525.0","3525.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.745174","55.003687",2019-04-10,2015-02-17,,"3600.0","3600.0",BU27,"35.0","2497.0",OWP-BU,"1550.0",
"2464362","3526.0","3526.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.755972","55.004612",2019-04-10,2015-02-11,,"3600.0","3600.0",BU28,"35.0","2497.0",OWP-BU,"1550.0",
"2464364","3528.0","3528.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.766772","55.006077",2019-04-10,2015-02-05,,"3600.0","3600.0",BU29,"35.0","2497.0",OWP-BU,"1550.0",
"2464366","3530.0","3530.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.77734","55.00705",2019-04-10,2015-02-04,,"3600.0","3600.0",BU30,"35.0","2497.0",OWP-BU,"1550.0",
"2464367","3531.0","3531.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.788445","55.008039",2019-04-10,2015-03-25,,"3600.0","3600.0",BU31,"35.0","2497.0",OWP-BU,"1550.0",
"2464370","3534.0","3534.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.799601","55.008887",2019-04-10,2015-06-13,,"3600.0","3600.0",BU32,"35.0","2497.0",OWP-BU,"1550.0",
"2464372","3536.0","3536.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.739526","55.009041",2019-04-10,2015-02-21,,"3600.0","3600.0",BU33,"35.0","2497.0",OWP-BU,"1550.0",
"2464373","3537.0","3537.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.750447","55.01014",2019-04-10,2015-03-10,,"3600.0","3600.0",BU34,"35.0","2497.0",OWP-BU,"1550.0",
"2464377","3541.0","3541.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.761347","55.011466",2019-04-10,2015-02-17,,"3600.0","3600.0",BU35,"35.0","2497.0",OWP-BU,"1550.0",
"2464381","3545.0","3545.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.772237","55.012496",2019-04-10,2015-02-14,,"3600.0","3600.0",BU36,"35.0","2497.0",OWP-BU,"1550.0",
"2464383","3547.0","3547.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.783173","55.013701",2019-04-10,2015-02-17,,"3600.0","3600.0",BU37,"35.0","2497.0",OWP-BU,"1550.0",
"2464384","3548.0","3548.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.79992","55.015709",2019-04-10,2015-06-13,,"3600.0","3600.0",BU38,"35.0","2497.0",OWP-BU,"1550.0",
"2464386","3550.0","3550.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.737943","55.015658",2019-04-10,2015-07-23,,"3600.0","3600.0",BU39,"35.0","2497.0",OWP-BU,"1550.0",
"2464387","3551.0","3551.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.748651","55.016525",2019-04-10,2015-07-18,,"3600.0","3600.0",BU40,"35.0","2497.0",OWP-BU,"1550.0",
"2464392","3556.0","3556.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.759645","55.017862",2019-04-10,2015-07-19,,"3600.0","3600.0",BU41,"35.0","2497.0",OWP-BU,"1550.0",
"2464393","3557.0","3557.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.77066","55.018935",2019-04-10,2015-07-17,,"3600.0","3600.0",BU42,"35.0","2497.0",OWP-BU,"1550.0",
"2464394","3558.0","3558.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.781347","55.019996",2019-04-10,2015-07-19,,"3600.0","3600.0",BU43,"35.0","2497.0",OWP-BU,"1550.0",
"2464395","3559.0","3559.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.791036","55.021598",2019-04-10,2015-06-29,,"3600.0","3600.0",BU44,"35.0","2497.0",OWP-BU,"1550.0",
"2464396","3560.0","3560.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.799921","55.023834",2019-04-10,2015-04-25,,"3600.0","3600.0",BU45,"35.0","2497.0",OWP-BU,"1550.0",
"2464398","3562.0","3562.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.737702","55.022519",2019-04-10,2015-07-31,,"3600.0","3600.0",BU46,"35.0","2497.0",,"1550.0",
"2464399","3563.0","3563.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.748491","55.023063",2019-04-10,2015-08-03,,"3600.0","3600.0",BU47,"35.0","2497.0",OWP-BU,"1550.0",
"2464400","3564.0","3564.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.759351","55.024532",2019-04-10,2015-07-01,,"3600.0","3600.0",BU48,"35.0","2497.0",OWP-BU,"1550.0",
"2464404","3568.0","3568.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.770362","55.025682",2019-04-10,2015-07-19,,"3600.0","3600.0",BU49,"35.0","2497.0",OWP-BU,"1550.0",
"2464405","3569.0","3569.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.781254","55.026563",2019-04-10,2015-03-25,,"3600.0","3600.0",BU50,"35.0","2497.0",OWP-BU,"1550.0",
"2464415","3579.0","3579.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.784457","54.966756",2019-04-10,2015-06-14,,"3600.0","3600.0",BU01,"35.0","2497.0",OWP-BU,"1550.0",
"2464422","3586.0","3586.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.703883","54.538833",2019-04-10,2015-07-12,,"3780.0","3780.0",Amrum06,"35.0","2497.0",AMRWE_KW,"1549.0",
"2464423","3587.0","3587.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.799903","54.966717",2019-04-10,2015-06-28,,"3600.0","3600.0",BU02,"35.0","2497.0",OWP-BU,"1550.0",
"2464426","3590.0","3590.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.778908","54.972019",2019-04-10,2015-04-19,,"3600.0","3600.0",BU03,"35.0","2497.0",OWP-BU,"1550.0",
"2464429","3593.0","3593.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.789362","54.972827",2019-04-10,2015-05-25,,"3600.0","3600.0",BU04,"35.0","2497.0",OWP-BU,"1550.0",
"2464432","3596.0","3596.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.799922","54.973768",2019-04-10,2015-06-14,,"3600.0","3600.0",BU05,"35.0","2497.0",OWP-BU,"1550.0",
"2464434","3598.0","3598.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.773262","54.977148",2019-04-10,2015-04-19,,"3600.0","3600.0",BU06,"35.0","2497.0",OWP-BU,"1550.0",
"2464436","3600.0","3600.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.773262","54.977148",2019-04-10,2015-07-04,,"3600.0","3600.0",BU07,"35.0","2497.0",OWP-BU,"1550.0",
"2464437","3601.0","3601.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.795084","54.979165",2019-04-10,2015-06-14,,"3600.0","3600.0",BU08,"35.0","2497.0",OWP-BU,"1550.0",
"2464438","3602.0","3602.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.767868","54.982498",2019-04-10,2015-04-15,,"3600.0","3600.0",BU09,"35.0","2497.0",OWP-BU,"1550.0",
"2464441","3605.0","3605.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.778695","54.983621",2019-04-10,2015-04-25,,"3600.0","3600.0",BU10,"35.0","2497.0",OWP-BU,"1550.0",
"2464443","3607.0","3607.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.789309","54.984787",2019-04-10,2015-06-14,,"3600.0","3600.0",BU11,"35.0","2497.0",OWP-BU,"1550.0",
"2464446","3610.0","3610.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.79992","54.985596",2019-04-10,2015-06-29,,"3600.0","3600.0",BU12,"35.0","2497.0",OWP-BU,"1550.0",
"2464449","3613.0","3613.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.762072","54.987893",2019-04-10,2015-04-17,,"3600.0","3600.0",BU13,"35.0","2497.0",OWP-BU,"1550.0",
"2464450","3614.0","3614.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.772989","54.988748",2019-04-10,2015-04-04,,"3600.0","3600.0",BU14,"35.0","2497.0",OWP-BU,"1550.0",
"2464451","3615.0","3615.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.783522","54.990238",2019-04-10,2015-06-05,,"3600.0","3600.0",BU15,"35.0","2497.0",OWP-BU,"1550.0",
"2464453","3617.0","3617.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.79419","54.991093",2019-04-10,2015-06-28,,"3600.0","3600.0",BU16,"35.0","2497.0",OWP-BU,"1550.0",
"2464454","3618.0","3618.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.756514","54.993202",2019-04-10,2015-06-21,,"3600.0","3600.0",BU17,"35.0","2497.0",OWP-BU,"1550.0",
"2464455","3619.0","3619.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.767452","54.994059",2019-04-10,2015-04-18,,"3600.0","3600.0",BU18,"35.0","2497.0",OWP-BU,"1550.0",
"2464458","3622.0","3622.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.777978","54.995637",2019-04-10,2015-04-07,,"3600.0","3600.0",BU19,"35.0","2497.0",OWP-BU,"1550.0",
"2464459","3623.0","3623.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.788611","54.996367",2019-04-10,2015-06-13,,"3600.0","3600.0",BU20,"35.0","2497.0",OWP-BU,"1550.0",
"2464461","3625.0","3625.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.799627","54.997223",2019-04-10,2015-06-13,,"3600.0","3600.0",BU21,"35.0","2497.0",OWP-BU,"1550.0",
"2464462","3626.0","3626.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.750732","54.998385",2019-04-10,2015-03-28,,"3600.0","3600.0",BU22,"35.0","2497.0",OWP-BU,"1550.0",
"2464463","3627.0","3627.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.761725","54.99933",2019-04-10,2015-03-28,,"3600.0","3600.0",BU23,"35.0","2497.0",OWP-BU,"1550.0",
"2464466","3630.0","3630.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.772564","55.000734",2019-04-10,2015-04-07,,"3600.0","3600.0",BU24,"35.0","2497.0",OWP-BU,"1550.0",
"2464468","3632.0","3632.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.783392","55.001842",2019-04-10,2015-04-08,,"3600.0","3600.0",BU25,"35.0","2497.0",OWP-BU,"1550.0",
"2464482","3646.0","3646.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.791932","55.027693",2019-04-11,2015-04-27,,"3600.0","3600.0",BU51,"35.0","2497.0",OWP-BU,"1550.0",
"2464483","3647.0","3647.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.799916","55.032839",2019-04-11,2015-04-26,,"3600.0","3600.0",BU52,"35.0","2497.0",OWP-BU,"1550.0",
"2464484","3648.0","3648.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.737916","55.02939",2019-04-11,2015-07-01,,"3600.0","3600.0",BU53,"35.0","2497.0",OWP-BU,"1550.0",
"2464488","3652.0","3652.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.748455","55.029635",2019-04-11,2015-08-02,,"3600.0","3600.0",BU54,"35.0","2497.0",OWP-BU,"1550.0",
"2464489","3653.0","3653.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.7588","55.031188",2019-04-11,2015-06-29,,"3600.0","3600.0",BU55,"35.0","2497.0",OWP-BU,"1550.0",
"2464490","3654.0","3654.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.769524","55.032147",2019-04-11,2015-03-06,,"3600.0","3600.0",BU56,"35.0","2497.0",OWP-BU,"1550.0",
"2464491","3655.0","3655.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.780743","55.033363",2019-04-11,2015-03-20,,"3600.0","3600.0",BU57,"35.0","2497.0",OWP-BU,"1550.0",
"2464492","3656.0","3656.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.791143","55.0358",2019-04-11,2015-04-27,,"3600.0","3600.0",BU58,"35.0","2497.0",OWP-BU,"1550.0",
"2464493","3657.0","3657.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.799922","55.040045",2019-04-11,2015-04-28,,"3600.0","3600.0",BU59,"35.0","2497.0",OWP-BU,"1550.0",
"2464495","3659.0","3659.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.73799","55.036134",2019-04-11,2015-07-07,,"3600.0","3600.0",BU60,"35.0","2497.0",OWP-BU,"1550.0",
"2464496","3660.0","3660.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.748944","55.036406",2019-04-11,2015-07-07,,"3600.0","3600.0",BU61,"35.0","2497.0",OWP-BU,"1550.0",
"2464497","3661.0","3661.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.759589","55.037809",2019-04-11,2015-07-20,,"3600.0","3600.0",BU62,"35.0","2497.0",OWP-BU,"1550.0",
"2464498","3662.0","3662.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.770462","55.038802",2019-04-11,2015-03-13,,"3600.0","3600.0",BU63,"35.0","2497.0",OWP-BU,"1550.0",
"2464499","3663.0","3663.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.781013","55.039752",2019-04-11,2015-03-25,,"3600.0","3600.0",BU64,"35.0","2497.0",OWP-BU,"1550.0",
"2464500","3664.0","3664.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.790918","55.042779",2019-04-11,2015-04-28,,"3600.0","3600.0",BU65,"35.0","2497.0",OWP-BU,"1550.0",
"2464504","3668.0","3668.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.74122","55.042552",2019-04-12,2015-03-27,,"3600.0","3600.0",BU66,"35.0","2497.0",OWP-BU,"1550.0",
"2464505","3669.0","3669.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.752028","55.042852",2019-04-12,2015-03-25,,"3600.0","3600.0",BU67,"35.0","2497.0",OWP-BU,"1550.0",
"2464506","3670.0","3670.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.762706","55.044369",2019-04-12,2015-03-26,,"3600.0","3600.0",BU68,"35.0","2497.0",OWP-BU,"1550.0",
"2464507","3671.0","3671.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.773496","55.045507",2019-04-12,2015-03-21,,"3600.0","3600.0",BU69,"35.0","2497.0",OWP-BU,"1550.0",
"2464508","3672.0","3672.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.783993","55.04723",2019-04-12,2015-04-27,,"3600.0","3600.0",BU70,"35.0","2497.0",OWP-BU,"1550.0",
"2464509","3673.0","3673.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.799471","55.047086",2019-04-12,2015-04-28,,"3600.0","3600.0",BU71,"35.0","2497.0",OWP-BU,"1550.0",
"2464510","3674.0","3674.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.753692","55.04953",2019-04-12,2015-03-12,,"3600.0","3600.0",BU72,"35.0","2497.0",OWP-BU,"1550.0",
"2464511","3675.0","3675.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.764632","55.051084",2019-04-12,2015-05-21,,"3600.0","3600.0",BU73,"35.0","2497.0",OWP-BU,"1550.0",
"2464512","3676.0","3676.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.776037","55.052258",2019-04-12,2015-03-25,,"3600.0","3600.0",BU74,"35.0","2497.0",OWP-BU,"1550.0",
"2464513","3677.0","3677.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.786492","55.053799",2019-04-12,2015-04-27,,"3600.0","3600.0",BU75,"35.0","2497.0",OWP-BU,"1550.0",
"2464514","3678.0","3678.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.799922","55.053912",2019-04-12,2015-05-24,,"3600.0","3600.0",BU76,"35.0","2497.0",OWP-BU,"1550.0",
"2464515","3679.0","3679.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.76789","55.0577",2019-04-12,2015-03-25,,"3600.0","3600.0",BU77,"35.0","2497.0",OWP-BU,"1550.0",
"2464516","3680.0","3680.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.778689","55.05888",2019-04-12,2015-05-12,,"3600.0","3600.0",BU78,"35.0","2497.0",OWP-BU,"1550.0",
"2464517","3681.0","3681.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.789024","55.060243",2019-04-12,2015-05-03,,"3600.0","3600.0",BU79,"35.0","2497.0",OWP-BU,"1550.0",
"2464518","3682.0","3682.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.799887","55.06052",2019-04-12,2015-05-01,,"3600.0","3600.0",BU80,"35.0","2497.0",OWP-BU,"1550.0",
"2464684","3848.0","3848.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.592","54.0363",2019-04-19,2019-03-22,,"6000.0","6000.0",MO 56,"35.0","2497.0",MERKUR,"1547.0",
"2464685","3849.0","3849.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.54035","54.0662",2019-04-19,2019-03-24,,"6000.0","6000.0",MO 24,"35.0","2497.0",MERKUR,"1547.0",
"2464686","3850.0","3850.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.5399","54.08139",2019-04-19,2019-03-24,,"6000.0","6000.0",MO 26,"35.0","2497.0",MERKUR,"1547.0",
"2464687","3851.0","3851.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.5166","54.0075",2019-04-19,2019-03-25,,"6000.0","6000.0",MO 05,"35.0","2497.0",MERKUR,"1547.0",
"2464688","3852.0","3852.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.6188","54.0435",2019-04-19,2019-03-25,,"6000.0","6000.0",MO 66,"35.0","2497.0",MERKUR,"1547.0",
"2464738","3902.0","3902.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.55395","54.05045",2019-04-24,2019-03-27,,"6000.0","6000.0",MO 32,"35.0","2497.0",MERKUR,"1547.0",
"2464858","4022.0","4022.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.54082","54.05863",2019-04-28,2019-03-31,,"6000.0","6000.0",MO 23,"35.0","2497.0",MERKUR,"1547.0",
"2465027","4191.0","4191.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.71629","54.538833",2019-05-02,2015-07-11,,"3780.0","3780.0",Amrum07,"35.0","2497.0",AMRWE_KW,"1549.0",
"2465028","4192.0","4192.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.728695","54.538833",2019-05-02,2015-05-23,,"3780.0","3780.0",Amrum08,"35.0","2497.0",AMRWE_KW,"1549.0",
"2465059","4223.0","4223.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.741088","54.538833",2019-05-03,2015-05-24,,"3780.0","3780.0",Amrum09,"35.0","2497.0",AMRWE_KW,"1549.0",
"2465060","4224.0","4224.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.75348","54.538833",2019-05-03,2015-06-09,,"3780.0","3780.0",Amrum10,"35.0","2497.0",AMRWE_KW,"1549.0",
"2465061","4225.0","4225.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.765887","54.538833",2019-05-03,2015-07-07,,"3780.0","3780.0",Amrum11,"35.0","2497.0",AMRWE_KW,"1549.0",
"2465062","4226.0","4226.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.77832","54.538833",2019-05-03,2015-06-27,,"3780.0","3780.0",Amrum12,"35.0","2497.0",AMRWE_KW,"1549.0",
"2465063","4227.0","4227.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.641017","54.533427",2019-05-03,2015-08-17,,"3780.0","3780.0",Amrum13,"35.0","2497.0",AMRWE_KW,"1549.0",
"2465094","4258.0","4258.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.55354","54.05823",2019-05-03,2019-04-05,,"6000.0","6000.0",MO 33,"35.0","2497.0",MERKUR,"1547.0",
"2465120","4284.0","4284.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.55311","54.06601",2019-05-06,2019-04-08,,"6000.0","6000.0",MO 34,"35.0","2497.0",MERKUR,"1547.0",
"2465272","4436.0","4436.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.653833","54.533427",2019-05-08,2015-08-30,,"3780.0","3780.0",Amrum14,"35.0","2497.0",AMRWE_KW,"1549.0",
"2465273","4437.0","4437.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.666667","54.533427",2019-05-08,2015-08-31,,"3780.0","3780.0",Amrum15,"35.0","2497.0",AMRWE_KW,"1549.0",
"2465274","4438.0","4438.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.679072","54.533427",2019-05-08,2015-08-24,,"3780.0","3780.0",Amrum16,"35.0","2497.0",AMRWE_KW,"1549.0",
"2465276","4440.0","4440.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.691478","54.533427",2019-05-08,2015-08-22,,"3780.0","3780.0",Amrum17,"35.0","2497.0",AMRWE_KW,"1549.0",
"2465277","4441.0","4441.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.703883","54.533427",2019-05-08,2015-08-22,,"3780.0","3780.0",Amrum18,"35.0","2497.0",AMRWE_KW,"1549.0",
"2465278","4442.0","4442.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.71629","54.533427",2019-05-08,2015-08-22,,"3780.0","3780.0",Amrum19,"35.0","2497.0",AMRWE_KW,"1549.0",
"2465279","4443.0","4443.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.728695","54.533427",2019-05-08,2015-08-19,,"3780.0","3780.0",Amrum20,"35.0","2497.0",AMRWE_KW,"1549.0",
"2465354","4518.0","4518.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.57944","54.03807",2019-05-10,2019-04-13,,"6000.0","6000.0",MO 50,"35.0","2497.0",MERKUR,"1547.0",
"2465438","4602.0","4602.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.56643","54.04876",2019-05-14,2019-04-16,,"6000.0","6000.0",MO 44,"35.0","2497.0",MERKUR,"1547.0",
"2465509","4673.0","4673.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.741088","54.533427",2019-05-16,2015-05-02,,"3780.0","3780.0",Amrum21,"35.0","2497.0",AMRWE_KW,"1549.0",
"2465512","4676.0","4676.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.55179","54.08924",2019-05-16,2019-04-18,,"6000.0","6000.0",MO 37,"35.0","2497.0",MERKUR,"1547.0",
"2465513","4677.0","4677.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.75348","54.533427",2019-05-16,2015-06-17,,"3780.0","3780.0",Amrum22,"35.0","2497.0",AMRWE_KW,"1549.0",
"2465514","4678.0","4678.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.765887","54.533427",2019-05-16,2015-06-21,,"3780.0","3780.0",Amrum23,"35.0","2497.0",AMRWE_KW,"1549.0",
"2465515","4679.0","4679.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.77832","54.533427",2019-05-16,2015-07-07,,"3780.0","3780.0",Amrum24,"35.0","2497.0",AMRWE_KW,"1549.0",
"2465524","4688.0","4688.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.641017","54.52802",2019-05-17,2015-08-17,,"3780.0","3780.0",Amrum25,"35.0","2497.0",AMRWE_KW,"1549.0",
"2465525","4689.0","4689.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.653833","54.52802",2019-05-17,2015-08-15,,"3780.0","3780.0",Amrum26,"35.0","2497.0",AMRWE_KW,"1549.0",
"2465526","4690.0","4690.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.666667","54.52802",2019-05-17,2015-08-12,,"3780.0","3780.0",Amrum27,"35.0","2497.0",AMRWE_KW,"1549.0",
"2465535","4699.0","4699.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.679072","54.52802",2019-05-17,2015-08-09,,"3780.0","3780.0",Amrum28,"35.0","2497.0",AMRWE_KW,"1549.0",
"2465536","4700.0","4700.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.691478","54.52802",2019-05-17,2015-08-08,,"3780.0","3780.0",Amrum29,"35.0","2497.0",AMRWE_KW,"1549.0",
"2465537","4701.0","4701.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.703883","54.52802",2019-05-17,2015-08-08,,"3780.0","3780.0",Amrum30,"35.0","2497.0",AMRWE_KW,"1549.0",
"2465538","4702.0","4702.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.71629","54.52802",2019-05-17,2015-08-05,,"3780.0","3780.0",Amrum31,"35.0","2497.0",AMRWE_KW,"1549.0",
"2465539","4703.0","4703.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.728695","54.52802",2019-05-17,2015-08-05,,"3780.0","3780.0",Amrum32,"35.0","2497.0",AMRWE_KW,"1549.0",
"2465540","4704.0","4704.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.741088","54.52802",2019-05-17,2015-06-13,,"3780.0","3780.0",Amrum33,"35.0","2497.0",AMRWE_KW,"1549.0",
"2465541","4705.0","4705.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.75348","54.52802",2019-05-17,2015-06-12,,"3780.0","3780.0",Amrum34,"35.0","2497.0",AMRWE_KW,"1549.0",
"2465542","4706.0","4706.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.765887","54.52802",2019-05-17,2015-07-01,,"3780.0","3780.0",Amrum35,"35.0","2497.0",AMRWE_KW,"1549.0",
"2465545","4709.0","4709.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.77832","54.52802",2019-05-17,2015-07-03,,"3780.0","3780.0",Amrum36,"35.0","2497.0",AMRWE_KW,"1549.0",
"2465558","4722.0","4722.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.641017","54.522649",2019-05-17,2015-07-22,,"3780.0","3780.0",Amrum37,"35.0","2497.0",AMRWE_KW,"1549.0",
"2465561","4725.0","4725.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.653833","54.522649",2019-05-17,2015-07-16,,"3780.0","3780.0",Amrum38,"35.0","2497.0",AMRWE_KW,"1549.0",
