AGS,Name,mobility_cartype_density_Insgesamt_1996,mobility_cartype_density_Insgesamt_1997,mobility_cartype_density_Insgesamt_1998,mobility_cartype_density_Insgesamt_1999,mobility_cartype_density_Insgesamt_2000,mobility_cartype_density_Insgesamt_2001,mobility_cartype_density_Insgesamt_2002,mobility_cartype_density_Insgesamt_2003,mobility_cartype_density_Insgesamt_2004,mobility_cartype_density_Insgesamt_2005,mobility_cartype_density_Insgesamt_2006,mobility_cartype_density_Insgesamt_2007,mobility_cartype_density_Insgesamt_2008,mobility_cartype_density_Insgesamt_2009,mobility_cartype_density_Insgesamt_2010,mobility_cartype_density_Insgesamt_2011,mobility_cartype_density_Insgesamt_2012,mobility_cartype_density_Insgesamt_2013,mobility_cartype_density_Insgesamt_2014,mobility_cartype_density_Insgesamt_2015,mobility_cartype_density_Insgesamt_2016,mobility_cartype_density_Insgesamt_2017,mobility_cartype_density_Insgesamt_2018,mobility_cartype_density_Insgesamt_2019,mobility_cartype_density_Insgesamt_2020,mobility_cartype_density_Krafträder_1996,mobility_cartype_density_Krafträder_1997,mobility_cartype_density_Krafträder_1998,mobility_cartype_density_Krafträder_1999,mobility_cartype_density_Krafträder_2000,mobility_cartype_density_Krafträder_2001,mobility_cartype_density_Krafträder_2002,mobility_cartype_density_Krafträder_2003,mobility_cartype_density_Krafträder_2004,mobility_cartype_density_Krafträder_2005,mobility_cartype_density_Krafträder_2006,mobility_cartype_density_Krafträder_2007,mobility_cartype_density_Krafträder_2008,mobility_cartype_density_Krafträder_2009,mobility_cartype_density_Krafträder_2010,mobility_cartype_density_Krafträder_2011,mobility_cartype_density_Krafträder_2012,mobility_cartype_density_Krafträder_2013,mobility_cartype_density_Krafträder_2014,mobility_cartype_density_Krafträder_2015,mobility_cartype_density_Krafträder_2016,mobility_cartype_density_Krafträder_2017,mobility_cartype_density_Krafträder_2018,mobility_cartype_density_Krafträder_2019,mobility_cartype_density_Krafträder_2020,mobility_cartype_density_Lkw_1996,mobility_cartype_density_Lkw_1997,mobility_cartype_density_Lkw_1998,mobility_cartype_density_Lkw_1999,mobility_cartype_density_Lkw_2000,mobility_cartype_density_Lkw_2001,mobility_cartype_density_Lkw_2002,mobility_cartype_density_Lkw_2003,mobility_cartype_density_Lkw_2004,mobility_cartype_density_Lkw_2005,mobility_cartype_density_Lkw_2006,mobility_cartype_density_Lkw_2007,mobility_cartype_density_Lkw_2008,mobility_cartype_density_Lkw_2009,mobility_cartype_density_Lkw_2010,mobility_cartype_density_Lkw_2011,mobility_cartype_density_Lkw_2012,mobility_cartype_density_Lkw_2013,mobility_cartype_density_Lkw_2014,mobility_cartype_density_Lkw_2015,mobility_cartype_density_Lkw_2016,mobility_cartype_density_Lkw_2017,mobility_cartype_density_Lkw_2018,mobility_cartype_density_Lkw_2019,mobility_cartype_density_Lkw_2020,mobility_cartype_density_Pkw_1996,mobility_cartype_density_Pkw_1997,mobility_cartype_density_Pkw_1998,mobility_cartype_density_Pkw_1999,mobility_cartype_density_Pkw_2000,mobility_cartype_density_Pkw_2001,mobility_cartype_density_Pkw_2002,mobility_cartype_density_Pkw_2003,mobility_cartype_density_Pkw_2004,mobility_cartype_density_Pkw_2005,mobility_cartype_density_Pkw_2006,mobility_cartype_density_Pkw_2007,mobility_cartype_density_Pkw_2008,mobility_cartype_density_Pkw_2009,mobility_cartype_density_Pkw_2010,mobility_cartype_density_Pkw_2011,mobility_cartype_density_Pkw_2012,mobility_cartype_density_Pkw_2013,mobility_cartype_density_Pkw_2014,mobility_cartype_density_Pkw_2015,mobility_cartype_density_Pkw_2016,mobility_cartype_density_Pkw_2017,mobility_cartype_density_Pkw_2018,mobility_cartype_density_Pkw_2019,mobility_cartype_density_Pkw_2020,mobility_cartype_density_Zugmaschinen_1996,mobility_cartype_density_Zugmaschinen_1997,mobility_cartype_density_Zugmaschinen_1998,mobility_cartype_density_Zugmaschinen_1999,mobility_cartype_density_Zugmaschinen_2000,mobility_cartype_density_Zugmaschinen_2001,mobility_cartype_density_Zugmaschinen_2002,mobility_cartype_density_Zugmaschinen_2003,mobility_cartype_density_Zugmaschinen_2004,mobility_cartype_density_Zugmaschinen_2005,mobility_cartype_density_Zugmaschinen_2006,mobility_cartype_density_Zugmaschinen_2007,mobility_cartype_density_Zugmaschinen_2008,mobility_cartype_density_Zugmaschinen_2009,mobility_cartype_density_Zugmaschinen_2010,mobility_cartype_density_Zugmaschinen_2011,mobility_cartype_density_Zugmaschinen_2012,mobility_cartype_density_Zugmaschinen_2013,mobility_cartype_density_Zugmaschinen_2014,mobility_cartype_density_Zugmaschinen_2015,mobility_cartype_density_Zugmaschinen_2016,mobility_cartype_density_Zugmaschinen_2017,mobility_cartype_density_Zugmaschinen_2018,mobility_cartype_density_Zugmaschinen_2019,mobility_cartype_density_Zugmaschinen_2020
9771,"Aichach-Friedberg, Landkreis",673.6516891664988,685.9655857269222,690.0729805937966,700.7789350996857,710.4727290427784,732.8133910570999,745.3359249287046,748.8063388340397,759.7258680582845,768.8903535615084,781.6766119610134,792.2134835857104,708.9032783419592,716.946010840066,732.249619006682,752.9198232323232,766.7190569744597,773.4418188188578,784.2281931102757,788.8951694216139,802.7458352042253,815.3413375969109,827.0008084074374,838.3350042701719,852.0559307974878,45.75525555779435,50.39471268588213,55.432078288273345,59.57335040588347,60.99153841785451,64.3609288278809,66.47601446620038,67.43692339260207,69.13029126518808,71.37140435949344,73.02538206396876,74.3514497006691,65.37892371414925,67.08170719307988,70.22781446602322,73.24810606060606,75.54420432220039,77.37766185229883,79.28442155088402,80.63949402670414,83.32635712600552,86.22432049232255,88.08646965478007,90.20088373992796,92.77609906387012,25.774061387601588,26.787055426673565,27.22673743572732,29.663555851042002,31.24214078839554,33.6061557738492,34.69976261411251,35.42707420823764,35.178170043540455,35.12860348696703,35.80305964824239,36.44402707673045,32.023927903098254,32.89561157212242,33.69153217928178,35.47979797979798,36.652259332023576,37.24062755479425,38.199761783222726,38.86461547862752,40.22861665613893,42.376843947027055,44.23785143267762,45.954476254130924,47.55450882806019,528.2759083887433,535.382278819033,534.4667440703267,539.016522617025,546.8145347752367,562.9111412759737,572.3310019596285,574.8908934504502,584.5109165500872,591.3955714577154,608.8872509429079,616.8016590366632,549.3238958008723,553.6880469892616,564.0733070219999,578.5590277777778,588.196463654224,592.0815976953322,599.122929138243,601.5689449723487,610.8874496761771,618.2388609007813,625.3256085511542,632.1191192306264,640.8786586088399,63.88105312646921,62.86195904334329,62.02521147785703,61.3462690732396,60.342519653099465,60.32883270013895,59.99171539184603,59.21348580628359,58.93679561137396,58.738603016179404,59.2718633116654,59.85053018742419,58.12851852141845,58.93210489680038,59.75538275174866,61.12689393939394,61.72888015717092,62.03916377934364,62.75619905022661,62.88765315163922,63.181607165960166,63.33524389876014,64.08874517201113,64.69867439010805,65.25506576608603
9772,"Augsburg, Landkreis",640.1445787334973,650.1948787085289,658.1243535324488,672.6189716425214,687.3725795399752,707.2098131938156,720.0505044191366,729.7798849190864,739.5421832426479,751.4095972756762,763.8165728344252,775.268076488945,696.6715773177857,704.3034956523189,714.3725944315777,732.8192600877064,745.4017505983164,753.9464781599844,761.426799672019,766.5472312703583,778.2854418899649,786.8218605656466,798.2340359553779,811.4081461959695,817.3036342321219,42.73705505851166,46.870273867240506,50.30966063940737,54.07705235390474,57.04629856781518,60.05802059227957,62.39295938394609,63.77193055290318,65.43433791315726,66.83624643198927,68.54248173486619,69.72893566164265,62.84801118629678,64.73584606791219,66.18957961910792,67.87785014232317,69.14528627135948,70.66925130027272,72.27118588198454,73.17589576547232,74.58218704931345,75.96122287242133,76.75304332615075,78.60952861899727,79.70691676436108,22.567536929489528,22.685437245599026,25.717069318489077,27.71076648158785,28.51257497187233,30.20089210852869,31.390246646581573,31.389855277032805,31.97594971303635,32.47148698530539,33.09920218393332,34.314620543124626,30.83306283136491,30.838106195132934,30.887081993435192,31.840867141217377,32.85300664424027,33.30690586980254,33.65925413169508,33.74185667752443,34.80259676253035,36.45562324386202,38.344716817607164,40.35617908375022,41.93434935521688,520.2174785050315,526.3194282405607,528.0754687828598,536.6604973727317,547.6224716819924,561.9026058959654,570.6457648377566,578.4227438411784,585.3271716895658,594.3218397471218,611.1445320765207,619.1280459464843,552.5398054050455,559.2335075740523,568.9887865104887,584.1304411807988,593.9984268045723,600.1095840372585,605.104307016568,609.2630293159609,617.9713095714211,623.5120357991979,631.6760358440608,640.7436047153882,643.9312231340367,44.30230733008947,43.51715019055767,43.013429357459536,42.810645223051885,42.677923374305266,43.11298923432941,43.303789081544636,43.75731710354791,44.04664298077799,44.89997141448581,46.292416391116575,47.274417369364585,46.284967581379476,45.30258693277977,44.08750853924721,44.588986667451515,44.88209402353099,45.390206341761065,45.9214576199953,45.91205211726385,46.582558707920775,46.526148944516045,47.09900053273116,47.240677324159265,47.19030871434154
9773,"Dillingen a.d.Donau, Landkreis",680.7889288438488,691.6708207806844,696.0187807583377,707.7097529926508,722.2548068207267,744.7556520357917,752.4025051313089,757.9362168167098,770.2507686194131,782.226317111986,798.9676632605863,813.6746905307148,735.2535832414553,747.832654320331,765.7768417451545,782.4636312921083,798.0391314619532,811.7664744601574,822.0650848327949,827.4596880782448,842.0829984347899,852.9829023003604,863.8110413347081,878.5339988815476,890.7607129625818,41.68028767571102,45.64468237282993,49.53640387245453,52.83539618523947,54.877203459417956,59.05649388468258,60.29156360191569,61.3936719871721,62.81764373705896,65.54150263841193,67.69059333081032,68.59506748699332,61.07412433211771,63.30244976544799,65.52347149317397,66.92271381367206,69.04920426966775,71.2882131237316,72.90485461819894,73.64525508855405,76.07132281399383,78.48968568396053,79.55551389800148,81.20171496033636,82.02980282385873,23.94028549634957,24.653763627300112,24.735895585875664,26.241187860375057,27.929148049011978,30.020649123735904,30.851007841692542,30.64443442992339,30.326480245958212,31.20026802914817,32.031874185273956,32.830654608005574,28.92036298872021,29.103596464168323,30.26545077454324,30.875852894477106,31.807736088142438,32.39592393346863,33.7619546845247,34.5228654507005,36.98337493125767,38.94534410828192,41.05351954260006,42.83258424639092,44.42637796896226,524.5723003160074,531.1450183142243,532.9793993172591,540.1427058483723,550.9475008797842,565.9871869539895,571.4646597547497,576.385759351059,587.0056260849559,594.4174553982746,612.9157730961692,625.2387636002912,561.5193791875159,570.2645491389122,583.3823325030202,597.1763292279963,608.1806662228045,617.3050285088425,622.4459231049017,626.1379857256146,635.0522441727653,641.2110257568911,648.3894148155091,659.2034133510076,668.3098011772939,82.7285605317642,82.11057890288042,80.67972561139767,79.98587918142043,79.96971409680825,80.76454704293958,80.4062944055576,79.89142396009096,80.34425783782653,81.24633553898987,81.77746940835121,82.39850568283751,79.54159952506149,80.81141167335042,82.10479051518618,82.98287774106338,84.39466506303559,86.13858196694906,88.11699009392585,88.21570182394925,89.09006303143111,89.28214882459882,89.64705637308505,90.26325055404818,90.88008891450212
9774,"Günzburg, Landkreis",670.713151352385,683.825236279224,694.2727340433455,706.7626397546255,720.136883755748,743.6739440195228,755.8372901267805,763.4250296887964,774.1690857496983,782.4499795835035,792.4453965674325,803.683098996639,717.608220195601,729.8269758495759,746.3034761023155,762.3736827209616,777.0748355947724,785.4278517929343,791.419049807926,798.1778763002119,812.7742959400152,826.3076317670395,835.1690298774523,845.402945830414,863.2972624899876,43.49416724176637,48.19267119880617,53.035757139428846,57.66630388179809,59.99358357394931,63.3424504970765,64.85877918645063,65.58377120918807,66.60360742359504,68.27276439363006,70.39143745947321,70.99128119581563,62.3117236825816,63.64668916174069,65.56192974736615,66.93359082358033,67.88479147590111,68.85066613640883,69.32724825163345,71.0823122457431,72.85138220861876,75.00863322063299,75.77914383643348,75.93661190140679,78.23813038903111,24.860936733489094,25.642513679323493,29.699692990078034,30.943900267141583,32.337142058027524,34.00101544458457,35.235857522802554,35.47201119226953,35.33220261587136,34.84687627603103,34.662201538171104,34.93273947950136,30.701935377377954,31.504157719762226,32.718698890005065,33.54587377428538,35.17855656372264,35.5355604162524,35.96053452408313,36.50743384245613,37.417610001781405,39.495980533091334,40.70077218541993,42.60511544789691,45.491668106359256,523.8423866499264,531.6033825236279,533.444221014043,540.2031595264008,550.183855284914,568.2231357583897,577.6510516096399,584.6984757039905,594.425780358133,601.3883217639852,614.9729547823661,624.8695466386175,553.9388437254983,562.5067360863545,574.997301807374,587.8269265986315,598.6930824939649,604.9247696692516,609.7448862330499,613.7325115912727,624.6416946023417,633.6061163356596,640.7309915942328,648.7597125020665,660.2534906001163,67.55689329752471,67.05355662410877,66.73121322707976,66.37314072754856,65.94934313894852,65.9711417200321,65.73172124594123,65.64884254363847,65.67402720245279,65.54512045732952,66.0248044454294,66.46341964483815,64.82069904675443,66.23334632188958,67.01480269985305,67.95744751693941,69.07516856738533,69.84489958242196,69.98391174442656,70.35151397042702,71.27240926978574,71.66777760823649,71.30985232252061,71.31554708841428,72.40344897991237
9775,"Neu-Ulm, Landkreis",642.4178962398859,650.5481684389406,656.0547418481698,661.8299428024892,676.0881818751175,698.2124014648376,708.2249374283355,710.8019278645099,715.8723945591546,726.4286632351411,732.7318878253158,742.8092728546624,656.0923948995879,661.9633053068686,670.1941847323538,688.9736477115117,699.503842197616,707.7044940381534,715.1751297312433,719.4335002847765,731.683926764945,742.3643550125764,751.5499425947188,762.4083925024543,774.4663667438276,43.04616849119467,46.148871007628074,48.68331183122107,51.13168012182,52.946702574059,55.701073800508965,57.65840186420407,59.178818017929636,59.839514629611514,61.026887084039735,62.258784672314135,62.86897980321078,55.07037039284826,56.45849601394665,58.22520110479206,60.27203932160498,61.78979851152659,62.978943009907404,64.64816171870811,65.82740782929851,67.48688680845092,69.19893825414673,70.22962112514352,71.31115727951416,72.96542545628273,23.899730287164843,23.936794181615276,26.01755584225039,27.768164457001188,28.62779482683034,30.10986282664018,30.996091582724056,30.38348806122074,29.785204031705646,29.549474560399542,29.98256827425915,31.035428153654006,26.685521117186887,27.354555965157598,27.009385897583115,28.067742170961385,28.474617292914623,28.966113188072708,29.71754037903567,30.885038371430753,32.24938746630334,33.41717570966583,34.471871412169925,35.46722677564439,36.84955893142535,532.9842931937173,538.1562010563894,539.4374035567024,541.2998747821272,553.2410596856016,570.4549686549562,577.4347466926406,579.4201689947389,584.8970055778452,594.3985751620386,605.6393161870393,613.5254516099552,540.3560092492005,543.6407769928753,550.1356815201165,564.7370854320267,572.898892721002,578.9982177469201,583.3884430463457,585.0659683281565,593.6518703475215,601.0513138525379,607.9276693455798,616.4242825506267,625.361869607503,32.739965095986044,32.50965397858053,32.04447142748729,31.820441345808977,31.552577190455317,31.549872757743156,31.643384664702182,31.16836928661655,30.86774635482924,30.66339427249414,30.918376708767852,31.516739269503763,30.64252811477748,31.05308079248915,31.30647101129571,32.417208068715475,32.72826284262116,32.95667984853849,33.35180253445102,33.39224585899747,34.04459362263246,34.24594021304464,34.517795637198624,34.99920093148558,35.0522969122356
9776,"Lindau (Bodensee), Landkreis",658.4375123240131,666.6492002567562,667.8844497794943,680.5441645511944,695.6008611521802,714.4380218368658,726.3931492842536,731.5336393576033,742.5348542458809,748.5622962990927,758.4061806278454,774.0675576186377,687.4929711222462,700.9942648200556,715.5035164036154,739.9146007265311,751.9868770742996,763.6149431839775,772.6957814251704,777.232092901814,787.342053581354,803.9015132843693,813.2094185064101,825.4961515473098,837.9119205701408,49.92704184248925,54.03670566042679,57.8012056052817,62.53986851526395,65.80551448655099,70.05780346820809,72.67382413087935,74.45036430451535,77.18631178707224,79.15235254885675,81.35903578192216,82.74373276432199,74.14997438364551,77.68789601542738,79.79290200453809,82.5823720604168,84.8793886140817,87.10523315471441,88.86845453285802,90.65138196421688,92.83482170427737,95.71400404199734,97.20946748460248,99.31569510008417,101.04160321617836,21.164438485099446,22.099375139185454,22.324573993371782,22.92520991993751,22.942442870853114,24.26461143224149,25.204498977505114,24.935467873809493,25.335868187579212,25.910126215913525,26.337902750429556,26.70360249067246,24.32928886500806,25.031931678729745,26.426305958455035,27.48072143266841,28.85263412215002,29.377113974081254,29.87894743471853,30.038916311280754,31.064339620311014,32.64405777098635,33.88066463407168,35.03250753223308,36.86422610708412,524.8386375885686,527.738842239019,525.2081104355315,532.2528152053635,542.9149482530543,555.0417469492614,563.4330265848671,566.890886665056,574.4613434727503,577.7744220871557,594.5217162279106,608.4802655386267,534.5695827658166,542.9387162212928,552.7335180333212,571.180931744312,578.7057641688177,587.200243225782,593.9259576504969,596.0785288888336,602.5370239992095,614.2233942919111,620.7496112355974,629.1335797318891,637.2662484010477,50.84723482010227,50.892751876547415,50.63803136661361,50.66718739829461,51.39677846082017,52.074502247912655,51.878834355828225,51.9563088895388,51.82509505703422,52.00901002932035,51.898210276798814,52.18432972709917,50.95780174191211,51.87958626562148,52.95290150309017,54.70651966095214,55.619842067115115,55.9545978540392,56.130096867245264,56.571634609407056,57.039809290893146,57.33967565435994,57.414686111009075,58.03783803564241,58.70743741243833
9777,"Ostallgäu, Landkreis",703.8570733926247,710.6324972737186,712.3243218184768,716.5021048603138,731.4247487570888,753.4840507897181,763.04843989309,765.5514194734717,775.2932059669464,782.8087203003726,787.8350959859088,802.0035400336155,730.8816511572418,743.6115462072053,761.9527789604201,779.3977860441444,794.874662610537,805.9300591373516,815.3634450380443,823.7805807899266,838.809532419629,850.60095636066,861.5981071296217,876.2094317972546,890.2520664942532,45.88803664141295,49.5248481071818,52.4465528830924,55.56831228473019,58.76271418363159,61.83293173904176,64.49142616895402,67.25119971296587,69.5646990447521,71.73174242761527,73.34765256296869,75.1513438741057,67.24230493915533,69.70985306183337,72.45987107954079,74.73410824283158,77.34979644790408,78.6593554993285,80.88657335864718,82.88492400641933,84.65627599175497,86.81198753571994,87.93722740100915,89.42358090974771,91.3485592676894,22.391103163772684,22.947499610531235,23.310437543943692,24.339839265212397,25.74004530734496,27.494731435391156,28.717078590948677,28.86038480513073,28.769205549677363,28.46415267945921,29.215687731789437,30.491886183457037,26.134872345502266,26.650257328261358,27.64395246524899,28.688616614398946,30.08544714356015,30.90427465849478,31.679102830147023,32.38713519087351,33.428561096445236,34.765002369361994,35.75501012001482,37.77393718746016,39.45541798501836,524.759619155177,527.2628135223555,526.7216268630193,526.406429391504,536.040624572393,552.1455710066546,558.4852397969909,559.7913022678686,568.0819039387211,574.8630960331241,593.923493693841,602.9435825735152,535.9028274874731,543.8502274931006,556.740687625578,569.483634839492,580.1607539629282,587.478018268025,593.4183996350096,598.8860568299821,610.0169963475935,617.6567727853645,625.6307192337296,635.3926137892933,644.4713791426778,99.09337599799225,99.19769434491354,97.90074713931406,97.97933409873708,98.61189241786144,99.2756195756445,98.29874771014144,96.28350600230225,95.3906680774332,93.99997031892318,87.60990256482673,89.6238342431319,98.05983058935816,99.67927202207802,101.35866926598995,102.73413818138272,103.44621900117806,104.89645398490774,105.38360781197109,105.64305891408695,106.53455321303295,107.13106161777166,107.92069329228313,109.17822385289911,110.59355775261263
9778,"Unterallgäu, Landkreis",720.9352045569078,733.3825083838392,740.4748003973098,749.6177686728477,759.1859934634168,782.4636821820338,797.9379157427937,805.6979175871109,814.0190493014766,826.2740590090489,836.7858274563555,848.7836465584483,762.3129181450037,775.3204322694144,789.9398667316756,803.8083438424153,818.1518224412133,830.7002996712345,840.1652344425861,849.8992301611604,865.8661849608615,877.6518127735997,886.8724876944759,903.0968549824206,917.8457075613695,46.03484873936747,50.424705139806704,54.35713906601864,58.520934226085124,59.91369316949495,63.563593240438784,66.78492239467849,68.82713322140732,69.88914896435985,72.18439590886315,74.14940419605155,75.46100752034614,65.64185027550546,68.66933755155745,71.08875197612399,73.11371195527924,76.1165247868136,78.54004829652905,80.88701770575005,83.32917909969449,85.86405978819113,88.42182063082275,89.21071083927492,90.56632333615428,92.71092745135601,23.3572072140861,23.467145236230355,24.596813939205532,26.360781182921226,28.083375090682004,30.00296471983398,32.217294900221724,31.700097198904302,31.128089622988707,30.94880183924308,30.86242345190458,31.611944252306877,27.05633293747096,28.192126310187305,28.90681559623539,29.668797982256244,30.83962077385011,31.443658898490003,32.28992444777669,33.15790598138428,34.73948925016825,35.84858008755191,37.05195048631987,38.86721572027164,40.81716428121836,533.3674388772658,541.9800308738204,545.2470675654158,549.5770977533083,557.2698920790672,574.5923510228284,585.0776053215077,591.7940561397307,599.692325810773,609.4629646004657,623.8586872416156,632.6951095674698,565.505388400003,573.5552828821903,584.0609902043349,594.2461853875823,603.506302105101,612.2239678798987,618.1296499221409,624.5237467864035,635.9295859455248,643.9485351891345,651.5853125151866,664.1484508844717,673.6268848690513,108.72287463921933,107.54887721192674,106.43960360005156,105.1945802233888,104.12911621506406,103.9282537800178,103.33333333333333,102.78784130069806,102.6071339192392,102.77949715565774,102.58734404822437,103.66598478270468,99.27048218988118,100.01034844699377,100.79340454767075,101.56566885698061,102.3587983839628,103.18291583020569,103.49501124632333,103.5329976712553,104.02720221017958,103.94685149848468,103.58856159010281,104.05873084676725,104.93007854191184
9779,"Donau-Ries, Landkreis",711.3009854060123,722.6901877744216,726.5346042785729,736.0886237750319,744.3345012127978,769.5016687766141,778.511537609013,784.6702534635959,794.0994807116006,807.4887950583726,822.1315060504447,836.8285461606491,760.4168274797374,772.9000394794899,791.1722939154323,810.0599662689737,821.954567663779,835.3371142464188,845.98665161325,853.4774829647113,863.7318780329257,875.8747171966958,889.352489962246,904.1881255465942,916.4631785831273,40.024323312959964,43.206800984025165,45.94498090477225,48.68110159972111,50.12898009471374,53.101622741397165,54.14536087990033,56.21008672326286,57.54111986335319,60.09055578037551,62.4841736941859,64.31345407005806,58.21690467001157,61.30158459835424,64.3842100770562,66.6656255856081,68.25708280659848,70.75304044134691,72.72489881185533,74.25482507899045,76.90970385039834,79.1097615056786,81.40318811050518,83.28412429082918,84.60141151246239,26.584133715853813,27.029551894871236,26.981712050175428,28.314676376031297,28.79913756593385,30.42160586181762,30.749122927701727,31.054243952995684,31.020047124850354,31.244034847941116,31.99791284597264,32.52201330411043,28.081821690467,28.843250942476057,30.558637975587235,31.607220938222248,33.19399095696415,34.02821776823106,34.86862821901185,35.48669534432221,36.5462818787888,37.837390918725525,39.70156409180799,41.335595703489986,42.45704416187725,535.120681052763,543.3858561953103,545.2463750116434,550.7146453886974,558.0102414045355,577.826370506771,586.3428951411341,590.8460471567267,599.5531527134916,609.6557200558912,626.0618012446191,637.382243242204,575.2527981474334,583.0501389523226,594.3802525084002,608.2828409019926,616.1673349413289,625.1950982058692,632.7427171416941,637.6946210362024,643.8948434594627,652.5784896612373,660.8437705998681,671.6922179948126,680.6750841249516,100.87158538106524,100.1152181359574,99.33399571521718,99.20594956811402,97.99407076579524,98.20846280738097,97.46776424908089,96.43962140494733,95.92728437330813,96.11434767005933,96.59993400910061,97.4429961164302,94.06406792744113,94.75077604291651,96.61899477756137,98.23380598413392,98.86070157206122,99.72802151102594,99.95929433269586,100.10278274772546,100.31897685528126,100.34349796682275,101.1640798226164,101.51514018971021,102.2304279205503
9780,"Oberallgäu, Landkreis",681.6846836909161,689.7043032956142,692.3530177522902,706.4388388688582,718.4220345307147,740.383642922159,750.3373547360577,754.5927719871015,754.8329876833001,769.2731899512979,781.9755844570335,796.0647687305063,717.0833167204923,729.7423294905863,745.5344636687433,765.8163574123517,778.9129983874961,786.2212416432966,795.4643299488015,801.3060679102914,810.6777489447772,824.0644894156617,836.9227996549993,849.6166863237783,864.3575504772629,47.970327064144286,51.2651083395281,54.17497413550937,58.62908007824481,61.09697771446016,65.65081077436537,68.6726685598813,71.06921605095201,72.79989863896131,75.2988233105437,76.97678129737494,79.34833101068419,71.84721502332444,75.40308884937365,78.4320264663901,81.45079392834805,83.82344085589835,84.94929491354218,86.16315960286394,87.35721022846364,89.25006015908012,90.94379172920655,92.05597250292865,93.03369057997025,94.34577884689203,23.481881859798136,23.670879105751496,23.73366768754325,24.734356150191864,26.193141345273226,27.4955331557833,28.478781897645565,28.252405100552608,28.00098693642929,28.310975569242625,28.697571743929362,29.49764417015064,24.97906782026235,25.573914607100757,26.806557901898273,28.085089211855458,29.219106498859205,30.223687183508552,31.5072757499288,32.54034793544331,34.0337801364473,35.68008902230733,37.76985363216231,39.51720424593611,41.68692581313817,532.4099608405493,536.4596239090333,536.2822278404692,544.5511487946346,552.6746039822258,567.6903886997269,573.5769000960034,575.732234368519,579.4317113344314,590.1519530653059,609.783504880449,619.2248987988586,549.3600733623061,556.5123573954567,566.7129117031069,581.1246141326644,589.942257639321,594.2330440330147,599.8569356409084,603.0051351917837,608.3351218465261,617.6051964184048,626.5174238230713,635.3071637351931,644.9637894413594,64.90265291489713,65.2170920404174,64.89760402321295,65.02225342321036,64.96387503816017,65.49573542797424,65.24205621907582,64.7738068159011,59.26286518315006,59.764662108739124,61.03220830341233,62.40626451655717,65.70710896694709,66.92506976217592,68.30703146885797,69.94370876515727,70.8297369812053,71.56527864538337,72.48594193971427,72.91448333682666,73.40708511371693,74.18094301537187,74.84455658397806,76.02174247474488,77.35368631164113
10041,"Saarbrücken, Regionalverband",587.6321790257316,600.8514464754893,607.8069597059231,616.3250108011006,624.4799443754204,650.36805468241,663.1643473827135,670.0354150470761,673.7440252138153,678.9378253494765,685.6808804516526,697.7133594199972,610.4585171701885,615.3225637165674,625.5743486202092,637.2738504446538,646.3791720497921,650.2371325672284,653.1707227183941,654.4871403262264,655.6783669556089,662.5382401938514,669.4165746660681,678.7055008305092,686.7042033331094,29.993181462520397,33.650401135261966,37.40198145323549,40.91343202128385,42.55622299985182,44.80665698903837,46.40191118927993,48.02913823385448,49.353837938550036,50.441597941159266,51.629642500581646,52.51376081418893,47.16551126258308,48.16339749721863,48.86363978298875,49.83241385215722,50.438099669971045,50.86539582425808,51.24937040085503,51.52422261592034,51.6091057759115,52.30652733605937,52.27655986509274,52.820993325504844,53.31570494225989,25.617021752252352,26.571874165765106,29.124702513179972,30.54437546899516,32.90741015148579,36.32825448352327,36.99205389828761,36.900751490023325,34.93889538646383,34.32473533368427,34.047703893059406,33.89287050287091,30.12789384780841,30.476596025417656,30.50855617708744,31.783263403833686,32.23139989835843,32.43470418249084,32.152553408434784,32.2224937381636,32.670596766314816,33.911858246251704,34.72466546155992,35.76361213699447,37.07458275063969,518.4156401600679,526.9357762072696,527.0971229027356,530.4164676990246,534.5829866295836,554.5423891549602,564.9666859542484,570.4010826063171,574.6358536507504,578.9963151430076,588.8418008381608,599.9150896902257,522.3062004534229,525.8059969592376,535.3034456403667,544.5510036820023,552.5597144239189,555.9086809539294,558.8199162172455,559.4171910318285,560.3244000934485,565.4944722096018,571.6179164594125,578.9835540926155,585.062075956788,4.786948648588227,4.923215264215362,5.025793982064481,5.210109830138482,5.203405865657522,5.415090241978809,5.58862452807489,5.519564654055455,5.65047174328807,5.995203836930456,6.0373491030855275,6.196077499955466,5.96420878901537,5.9885626549994155,6.015051168556838,6.217201433656681,6.156662727545479,6.199804894808852,6.240709573592462,6.408455006414564,6.3411540900443875,6.351658337119492,6.417799992720831,6.6653686791557405,6.699195730102411
