Statistik_Code;Statistik_Label;Zeit_Code;Zeit_Label;Zeit;1_Merkmal_Code;1_Merkmal_Label;1_Auspraegung_Code;1_Auspraegung_Label;2_Merkmal_Code;2_Merkmal_Label;2_Auspraegung_Code;2_Auspraegung_Label;3_Merkmal_Code;3_Merkmal_Label;3_Auspraegung_Code;3_Auspraegung_Label;4_Merkmal_Code;4_Merkmal_Label;4_Auspraegung_Code;4_Auspraegung_Label;BAU005__Neue_Gebaeude__Anzahl
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW01;Wohngebäude mit 1 Wohnung;ENRVW1;Energieverwendung;ENR-WAS-PRM-01;Zur Warmwasserbereitung verwendete primäre Energie;ENRAT1;Energieart;OEL-01;Öl;631
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW01;Wohngebäude mit 1 Wohnung;ENRVW1;Energieverwendung;ENR-WAS-PRM-01;Zur Warmwasserbereitung verwendete primäre Energie;ENRAT1;Energieart;GAS-02;Gas;31927
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW01;Wohngebäude mit 1 Wohnung;ENRVW1;Energieverwendung;ENR-WAS-PRM-01;Zur Warmwasserbereitung verwendete primäre Energie;ENRAT1;Energieart;STROM-01;Strom;1181
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW01;Wohngebäude mit 1 Wohnung;ENRVW1;Energieverwendung;ENR-WAS-PRM-01;Zur Warmwasserbereitung verwendete primäre Energie;ENRAT1;Energieart;WRM-FERN-01;Fernwärme/Fernkälte;4479
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW01;Wohngebäude mit 1 Wohnung;ENRVW1;Energieverwendung;ENR-WAS-PRM-01;Zur Warmwasserbereitung verwendete primäre Energie;ENRAT1;Energieart;GEOTH-01;Geothermie;6103
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW01;Wohngebäude mit 1 Wohnung;ENRVW1;Energieverwendung;ENR-WAS-PRM-01;Zur Warmwasserbereitung verwendete primäre Energie;ENRAT1;Energieart;UMWTH-01;Umweltthermie;27446
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW01;Wohngebäude mit 1 Wohnung;ENRVW1;Energieverwendung;ENR-WAS-PRM-01;Zur Warmwasserbereitung verwendete primäre Energie;ENRAT1;Energieart;SOLTH-01;Solarthermie;9179
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW01;Wohngebäude mit 1 Wohnung;ENRVW1;Energieverwendung;ENR-WAS-PRM-01;Zur Warmwasserbereitung verwendete primäre Energie;ENRAT1;Energieart;HOLZ-01;Holz;3465
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW01;Wohngebäude mit 1 Wohnung;ENRVW1;Energieverwendung;ENR-WAS-PRM-01;Zur Warmwasserbereitung verwendete primäre Energie;ENRAT1;Energieart;GAS-BIO-01;Biogas/Biomethan;190
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW01;Wohngebäude mit 1 Wohnung;ENRVW1;Energieverwendung;ENR-WAS-PRM-01;Zur Warmwasserbereitung verwendete primäre Energie;ENRAT1;Energieart;BIOMASSE-01;Sonstige Biomasse;25
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW01;Wohngebäude mit 1 Wohnung;ENRVW1;Energieverwendung;ENR-WAS-PRM-01;Zur Warmwasserbereitung verwendete primäre Energie;ENRAT1;Energieart;ENR-SONST-01;Sonstige Energie;211
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW01;Wohngebäude mit 1 Wohnung;ENRVW1;Energieverwendung;ENR-WAS-PRM-01;Zur Warmwasserbereitung verwendete primäre Energie;ENRAT1;Energieart;ENR-X-01;Keine Energie;1408
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW01;Wohngebäude mit 1 Wohnung;ENRVW1;Energieverwendung;ENR-WAS-SEK-01;Zur Warmwasserbereitung verwendete sekund. Energie;ENRAT1;Energieart;OEL-01;Öl;64
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW01;Wohngebäude mit 1 Wohnung;ENRVW1;Energieverwendung;ENR-WAS-SEK-01;Zur Warmwasserbereitung verwendete sekund. Energie;ENRAT1;Energieart;GAS-02;Gas;6918
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW01;Wohngebäude mit 1 Wohnung;ENRVW1;Energieverwendung;ENR-WAS-SEK-01;Zur Warmwasserbereitung verwendete sekund. Energie;ENRAT1;Energieart;STROM-01;Strom;7889
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW01;Wohngebäude mit 1 Wohnung;ENRVW1;Energieverwendung;ENR-WAS-SEK-01;Zur Warmwasserbereitung verwendete sekund. Energie;ENRAT1;Energieart;WRM-FERN-01;Fernwärme/Fernkälte;86
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW01;Wohngebäude mit 1 Wohnung;ENRVW1;Energieverwendung;ENR-WAS-SEK-01;Zur Warmwasserbereitung verwendete sekund. Energie;ENRAT1;Energieart;GEOTH-01;Geothermie;263
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW01;Wohngebäude mit 1 Wohnung;ENRVW1;Energieverwendung;ENR-WAS-SEK-01;Zur Warmwasserbereitung verwendete sekund. Energie;ENRAT1;Energieart;UMWTH-01;Umweltthermie;1186
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW01;Wohngebäude mit 1 Wohnung;ENRVW1;Energieverwendung;ENR-WAS-SEK-01;Zur Warmwasserbereitung verwendete sekund. Energie;ENRAT1;Energieart;SOLTH-01;Solarthermie;24097
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW01;Wohngebäude mit 1 Wohnung;ENRVW1;Energieverwendung;ENR-WAS-SEK-01;Zur Warmwasserbereitung verwendete sekund. Energie;ENRAT1;Energieart;HOLZ-01;Holz;1513
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW01;Wohngebäude mit 1 Wohnung;ENRVW1;Energieverwendung;ENR-WAS-SEK-01;Zur Warmwasserbereitung verwendete sekund. Energie;ENRAT1;Energieart;GAS-BIO-01;Biogas/Biomethan;29
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW01;Wohngebäude mit 1 Wohnung;ENRVW1;Energieverwendung;ENR-WAS-SEK-01;Zur Warmwasserbereitung verwendete sekund. Energie;ENRAT1;Energieart;BIOMASSE-01;Sonstige Biomasse;5
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW01;Wohngebäude mit 1 Wohnung;ENRVW1;Energieverwendung;ENR-WAS-SEK-01;Zur Warmwasserbereitung verwendete sekund. Energie;ENRAT1;Energieart;ENR-SONST-01;Sonstige Energie;269
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW01;Wohngebäude mit 1 Wohnung;ENRVW1;Energieverwendung;ENR-WAS-SEK-01;Zur Warmwasserbereitung verwendete sekund. Energie;ENRAT1;Energieart;ENR-X-01;Keine Energie;44094
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW02;Wohngebäude mit 2 Wohnungen;ENRVW1;Energieverwendung;ENR-HZG-PRM-01;Zur Heizung verwendete primäre Energie;ENRAT1;Energieart;OEL-01;Öl;166
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW02;Wohngebäude mit 2 Wohnungen;ENRVW1;Energieverwendung;ENR-HZG-PRM-01;Zur Heizung verwendete primäre Energie;ENRAT1;Energieart;GAS-02;Gas;4411
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW02;Wohngebäude mit 2 Wohnungen;ENRVW1;Energieverwendung;ENR-HZG-PRM-01;Zur Heizung verwendete primäre Energie;ENRAT1;Energieart;STROM-01;Strom;88
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW02;Wohngebäude mit 2 Wohnungen;ENRVW1;Energieverwendung;ENR-HZG-PRM-01;Zur Heizung verwendete primäre Energie;ENRAT1;Energieart;WRM-FERN-01;Fernwärme/Fernkälte;459
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW02;Wohngebäude mit 2 Wohnungen;ENRVW1;Energieverwendung;ENR-HZG-PRM-01;Zur Heizung verwendete primäre Energie;ENRAT1;Energieart;GEOTH-01;Geothermie;770
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW02;Wohngebäude mit 2 Wohnungen;ENRVW1;Energieverwendung;ENR-HZG-PRM-01;Zur Heizung verwendete primäre Energie;ENRAT1;Energieart;UMWTH-01;Umweltthermie;3106
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW02;Wohngebäude mit 2 Wohnungen;ENRVW1;Energieverwendung;ENR-HZG-PRM-01;Zur Heizung verwendete primäre Energie;ENRAT1;Energieart;SOLTH-01;Solarthermie;64
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW02;Wohngebäude mit 2 Wohnungen;ENRVW1;Energieverwendung;ENR-HZG-PRM-01;Zur Heizung verwendete primäre Energie;ENRAT1;Energieart;HOLZ-01;Holz;600
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW02;Wohngebäude mit 2 Wohnungen;ENRVW1;Energieverwendung;ENR-HZG-PRM-01;Zur Heizung verwendete primäre Energie;ENRAT1;Energieart;GAS-BIO-01;Biogas/Biomethan;29
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW02;Wohngebäude mit 2 Wohnungen;ENRVW1;Energieverwendung;ENR-HZG-PRM-01;Zur Heizung verwendete primäre Energie;ENRAT1;Energieart;BIOMASSE-01;Sonstige Biomasse;90
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW02;Wohngebäude mit 2 Wohnungen;ENRVW1;Energieverwendung;ENR-HZG-PRM-01;Zur Heizung verwendete primäre Energie;ENRAT1;Energieart;ENR-SONST-01;Sonstige Energie;17
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW02;Wohngebäude mit 2 Wohnungen;ENRVW1;Energieverwendung;ENR-HZG-PRM-01;Zur Heizung verwendete primäre Energie;ENRAT1;Energieart;ENR-X-01;Keine Energie;14
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW02;Wohngebäude mit 2 Wohnungen;ENRVW1;Energieverwendung;ENR-HZG-SEK-01;Zur Heizung verwendete sekundäre Energie;ENRAT1;Energieart;OEL-01;Öl;1
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW02;Wohngebäude mit 2 Wohnungen;ENRVW1;Energieverwendung;ENR-HZG-SEK-01;Zur Heizung verwendete sekundäre Energie;ENRAT1;Energieart;GAS-02;Gas;81
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW02;Wohngebäude mit 2 Wohnungen;ENRVW1;Energieverwendung;ENR-HZG-SEK-01;Zur Heizung verwendete sekundäre Energie;ENRAT1;Energieart;STROM-01;Strom;513
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW02;Wohngebäude mit 2 Wohnungen;ENRVW1;Energieverwendung;ENR-HZG-SEK-01;Zur Heizung verwendete sekundäre Energie;ENRAT1;Energieart;WRM-FERN-01;Fernwärme/Fernkälte;5
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW02;Wohngebäude mit 2 Wohnungen;ENRVW1;Energieverwendung;ENR-HZG-SEK-01;Zur Heizung verwendete sekundäre Energie;ENRAT1;Energieart;GEOTH-01;Geothermie;29
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW02;Wohngebäude mit 2 Wohnungen;ENRVW1;Energieverwendung;ENR-HZG-SEK-01;Zur Heizung verwendete sekundäre Energie;ENRAT1;Energieart;UMWTH-01;Umweltthermie;88
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW02;Wohngebäude mit 2 Wohnungen;ENRVW1;Energieverwendung;ENR-HZG-SEK-01;Zur Heizung verwendete sekundäre Energie;ENRAT1;Energieart;SOLTH-01;Solarthermie;1759
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW02;Wohngebäude mit 2 Wohnungen;ENRVW1;Energieverwendung;ENR-HZG-SEK-01;Zur Heizung verwendete sekundäre Energie;ENRAT1;Energieart;HOLZ-01;Holz;1720
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW02;Wohngebäude mit 2 Wohnungen;ENRVW1;Energieverwendung;ENR-HZG-SEK-01;Zur Heizung verwendete sekundäre Energie;ENRAT1;Energieart;GAS-BIO-01;Biogas/Biomethan;6
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW02;Wohngebäude mit 2 Wohnungen;ENRVW1;Energieverwendung;ENR-HZG-SEK-01;Zur Heizung verwendete sekundäre Energie;ENRAT1;Energieart;BIOMASSE-01;Sonstige Biomasse;14
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW02;Wohngebäude mit 2 Wohnungen;ENRVW1;Energieverwendung;ENR-HZG-SEK-01;Zur Heizung verwendete sekundäre Energie;ENRAT1;Energieart;ENR-SONST-01;Sonstige Energie;10
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW02;Wohngebäude mit 2 Wohnungen;ENRVW1;Energieverwendung;ENR-HZG-SEK-01;Zur Heizung verwendete sekundäre Energie;ENRAT1;Energieart;ENR-X-01;Keine Energie;5535
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW02;Wohngebäude mit 2 Wohnungen;ENRVW1;Energieverwendung;ENR-WAS-PRM-01;Zur Warmwasserbereitung verwendete primäre Energie;ENRAT1;Energieart;OEL-01;Öl;131
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW02;Wohngebäude mit 2 Wohnungen;ENRVW1;Energieverwendung;ENR-WAS-PRM-01;Zur Warmwasserbereitung verwendete primäre Energie;ENRAT1;Energieart;GAS-02;Gas;3542
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW02;Wohngebäude mit 2 Wohnungen;ENRVW1;Energieverwendung;ENR-WAS-PRM-01;Zur Warmwasserbereitung verwendete primäre Energie;ENRAT1;Energieart;STROM-01;Strom;131
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW02;Wohngebäude mit 2 Wohnungen;ENRVW1;Energieverwendung;ENR-WAS-PRM-01;Zur Warmwasserbereitung verwendete primäre Energie;ENRAT1;Energieart;WRM-FERN-01;Fernwärme/Fernkälte;444
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW02;Wohngebäude mit 2 Wohnungen;ENRVW1;Energieverwendung;ENR-WAS-PRM-01;Zur Warmwasserbereitung verwendete primäre Energie;ENRAT1;Energieart;GEOTH-01;Geothermie;725
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW02;Wohngebäude mit 2 Wohnungen;ENRVW1;Energieverwendung;ENR-WAS-PRM-01;Zur Warmwasserbereitung verwendete primäre Energie;ENRAT1;Energieart;UMWTH-01;Umweltthermie;3000
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW02;Wohngebäude mit 2 Wohnungen;ENRVW1;Energieverwendung;ENR-WAS-PRM-01;Zur Warmwasserbereitung verwendete primäre Energie;ENRAT1;Energieart;SOLTH-01;Solarthermie;972
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW02;Wohngebäude mit 2 Wohnungen;ENRVW1;Energieverwendung;ENR-WAS-PRM-01;Zur Warmwasserbereitung verwendete primäre Energie;ENRAT1;Energieart;HOLZ-01;Holz;534
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW02;Wohngebäude mit 2 Wohnungen;ENRVW1;Energieverwendung;ENR-WAS-PRM-01;Zur Warmwasserbereitung verwendete primäre Energie;ENRAT1;Energieart;GAS-BIO-01;Biogas/Biomethan;28
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW02;Wohngebäude mit 2 Wohnungen;ENRVW1;Energieverwendung;ENR-WAS-PRM-01;Zur Warmwasserbereitung verwendete primäre Energie;ENRAT1;Energieart;BIOMASSE-01;Sonstige Biomasse;90
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW02;Wohngebäude mit 2 Wohnungen;ENRVW1;Energieverwendung;ENR-WAS-PRM-01;Zur Warmwasserbereitung verwendete primäre Energie;ENRAT1;Energieart;ENR-SONST-01;Sonstige Energie;9
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW02;Wohngebäude mit 2 Wohnungen;ENRVW1;Energieverwendung;ENR-WAS-PRM-01;Zur Warmwasserbereitung verwendete primäre Energie;ENRAT1;Energieart;ENR-X-01;Keine Energie;213
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW02;Wohngebäude mit 2 Wohnungen;ENRVW1;Energieverwendung;ENR-WAS-SEK-01;Zur Warmwasserbereitung verwendete sekund. Energie;ENRAT1;Energieart;OEL-01;Öl;13
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW02;Wohngebäude mit 2 Wohnungen;ENRVW1;Energieverwendung;ENR-WAS-SEK-01;Zur Warmwasserbereitung verwendete sekund. Energie;ENRAT1;Energieart;GAS-02;Gas;655
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW02;Wohngebäude mit 2 Wohnungen;ENRVW1;Energieverwendung;ENR-WAS-SEK-01;Zur Warmwasserbereitung verwendete sekund. Energie;ENRAT1;Energieart;STROM-01;Strom;637
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW02;Wohngebäude mit 2 Wohnungen;ENRVW1;Energieverwendung;ENR-WAS-SEK-01;Zur Warmwasserbereitung verwendete sekund. Energie;ENRAT1;Energieart;WRM-FERN-01;Fernwärme/Fernkälte;7
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW02;Wohngebäude mit 2 Wohnungen;ENRVW1;Energieverwendung;ENR-WAS-SEK-01;Zur Warmwasserbereitung verwendete sekund. Energie;ENRAT1;Energieart;GEOTH-01;Geothermie;41
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW02;Wohngebäude mit 2 Wohnungen;ENRVW1;Energieverwendung;ENR-WAS-SEK-01;Zur Warmwasserbereitung verwendete sekund. Energie;ENRAT1;Energieart;UMWTH-01;Umweltthermie;137
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW02;Wohngebäude mit 2 Wohnungen;ENRVW1;Energieverwendung;ENR-WAS-SEK-01;Zur Warmwasserbereitung verwendete sekund. Energie;ENRAT1;Energieart;SOLTH-01;Solarthermie;2845
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW02;Wohngebäude mit 2 Wohnungen;ENRVW1;Energieverwendung;ENR-WAS-SEK-01;Zur Warmwasserbereitung verwendete sekund. Energie;ENRAT1;Energieart;HOLZ-01;Holz;250
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW02;Wohngebäude mit 2 Wohnungen;ENRVW1;Energieverwendung;ENR-WAS-SEK-01;Zur Warmwasserbereitung verwendete sekund. Energie;ENRAT1;Energieart;GAS-BIO-01;Biogas/Biomethan;6
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW02;Wohngebäude mit 2 Wohnungen;ENRVW1;Energieverwendung;ENR-WAS-SEK-01;Zur Warmwasserbereitung verwendete sekund. Energie;ENRAT1;Energieart;BIOMASSE-01;Sonstige Biomasse;14
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW02;Wohngebäude mit 2 Wohnungen;ENRVW1;Energieverwendung;ENR-WAS-SEK-01;Zur Warmwasserbereitung verwendete sekund. Energie;ENRAT1;Energieart;ENR-SONST-01;Sonstige Energie;13
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW02;Wohngebäude mit 2 Wohnungen;ENRVW1;Energieverwendung;ENR-WAS-SEK-01;Zur Warmwasserbereitung verwendete sekund. Energie;ENRAT1;Energieart;ENR-X-01;Keine Energie;5145
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW03UM;Wohngebäude mit 3 oder mehr Wohnungen;ENRVW1;Energieverwendung;ENR-HZG-PRM-01;Zur Heizung verwendete primäre Energie;ENRAT1;Energieart;OEL-01;Öl;90
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW03UM;Wohngebäude mit 3 oder mehr Wohnungen;ENRVW1;Energieverwendung;ENR-HZG-PRM-01;Zur Heizung verwendete primäre Energie;ENRAT1;Energieart;GAS-02;Gas;6974
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW03UM;Wohngebäude mit 3 oder mehr Wohnungen;ENRVW1;Energieverwendung;ENR-HZG-PRM-01;Zur Heizung verwendete primäre Energie;ENRAT1;Energieart;STROM-01;Strom;48
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW03UM;Wohngebäude mit 3 oder mehr Wohnungen;ENRVW1;Energieverwendung;ENR-HZG-PRM-01;Zur Heizung verwendete primäre Energie;ENRAT1;Energieart;WRM-FERN-01;Fernwärme/Fernkälte;2609
31121;Statistik der Baufertigstellungen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;GEBAT2;Gebäudeart;GEBW03UM;Wohngebäude mit 3 oder mehr Wohnungen;ENRVW1;Energieverwendung;ENR-HZG-PRM-01;Zur Heizung verwendete primäre Energie;ENRAT1;Energieart;GEOTH-01;Geothermie;692
